account,txn_id,amount,balance
28439662-628b-43e7-9c07-794043d09674,5aee0ecc-d0e7-428c-96d5-dcf9fe5a2efa,7095,35260
fe765180-d53e-46e9-9ade-95950100d8c0,67b65a39-7d6b-47a4-804b-80194007463b,-5096,25437
b86a39d4-4c09-4f26-b8fe-ea8d593644ce,67b65a39-7d6b-47a4-804b-80194007463b,5096,81879
fe765180-d53e-46e9-9ade-95950100d8c0,90605d44-2ae2-46c6-a4ee-2bbc8ca6aabd,-2817,22620
388ae379-6e4f-4f37-9bcc-76b914ff8ac7,90605d44-2ae2-46c6-a4ee-2bbc8ca6aabd,2817,6362
fe765180-d53e-46e9-9ade-95950100d8c0,066f63fb-7a9f-41f8-85e2-0f088b412ba4,-9919,12701
0d32d177-93dc-4eed-81aa-dae0d4e44bda,066f63fb-7a9f-41f8-85e2-0f088b412ba4,9919,93273
fe765180-d53e-46e9-9ade-95950100d8c0,0faf57a0-18d8-4ca7-8c76-3bc0261ace1d,-7023,5678
25903625-345a-41c7-99aa-1338feac9e65,0faf57a0-18d8-4ca7-8c76-3bc0261ace1d,7023,20303
fe765180-d53e-46e9-9ade-95950100d8c0,595c9f24-fe7f-47fb-a724-1a67fd143482,-7975,-2297
f4292dfa-28c8-4ff6-9efc-401ff841960e,595c9f24-fe7f-47fb-a724-1a67fd143482,7975,56076
fe765180-d53e-46e9-9ade-95950100d8c0,ac9927ec-b93d-489b-ad13-f353e6d47d04,-317,-2614
b23454f9-6319-4612-98a3-ec6d2fe17464,ac9927ec-b93d-489b-ad13-f353e6d47d04,317,12366
fe765180-d53e-46e9-9ade-95950100d8c0,f3f664ae-13ff-4eee-b0a0-f2a2039871d6,-4,-2618
956429f5-5572-4254-84d2-64a7fc67f7cf,f3f664ae-13ff-4eee-b0a0-f2a2039871d6,4,25960
fe765180-d53e-46e9-9ade-95950100d8c0,0fb62749-a8bc-4289-8e04-635c06ecb079,-4258,-6876
c3a39ab0-a50e-4ede-8033-de0ee8294297,0fb62749-a8bc-4289-8e04-635c06ecb079,4258,54209
fe765180-d53e-46e9-9ade-95950100d8c0,670da5ad-caed-45f6-8adf-c609e11b0e52,-5474,-12350
1c3ecb72-20ac-4d3c-9d8b-ad1e13750325,670da5ad-caed-45f6-8adf-c609e11b0e52,5474,31112
fe765180-d53e-46e9-9ade-95950100d8c0,d951a2f4-9c9f-44f7-8567-fec688b0b98f,-8532,-20882
c0509b4f-cfc3-46cd-94e1-851b46de184e,d951a2f4-9c9f-44f7-8567-fec688b0b98f,8532,50013
fe765180-d53e-46e9-9ade-95950100d8c0,94350139-9b1d-4a59-9bfd-a4a58d4aa25f,-2955,-23837
78f7d060-1606-499e-9a96-30d5f9456ecb,94350139-9b1d-4a59-9bfd-a4a58d4aa25f,2955,79205
fe765180-d53e-46e9-9ade-95950100d8c0,520afdb8-9b95-4b30-8e03-cc3be7e2927d,-6682,-30519
237cbb3b-a663-43c2-beb1-985ee9ad9ac4,520afdb8-9b95-4b30-8e03-cc3be7e2927d,6682,50877
fe765180-d53e-46e9-9ade-95950100d8c0,74351d87-4b70-4576-bef0-5a2cff08456f,-2626,-33145
23c41542-b30d-4033-b4c8-c7faab2a61c9,74351d87-4b70-4576-bef0-5a2cff08456f,2626,20965
fe765180-d53e-46e9-9ade-95950100d8c0,48456f7e-e504-4162-b624-93fe6e38603a,-6528,-39673
68076498-465c-4fb7-98f7-dcf73af1e7b2,48456f7e-e504-4162-b624-93fe6e38603a,6528,10968
fe765180-d53e-46e9-9ade-95950100d8c0,326eba63-a609-4592-b8ba-7fc726d5f4a9,-4076,-43749
7b09cae3-b08f-4339-8210-193f9675660e,326eba63-a609-4592-b8ba-7fc726d5f4a9,4076,101533
fe765180-d53e-46e9-9ade-95950100d8c0,a617cf46-e163-4b10-857e-412bd2187462,-4320,-48069
1b4ed5ce-c1a8-45ea-b1e8-399636d70959,a617cf46-e163-4b10-857e-412bd2187462,4320,103917
fe765180-d53e-46e9-9ade-95950100d8c0,7f343809-c0d4-4930-ade4-3ed6e72d1343,-5661,-53730
f788fbc2-0fdd-46a9-a202-8c777054569e,7f343809-c0d4-4930-ade4-3ed6e72d1343,5661,54603
fe765180-d53e-46e9-9ade-95950100d8c0,824c2bb4-9514-4475-83e8-4c9479b4d1fd,-4778,-58508
cf322c10-ef15-46be-b951-d17000eafa20,824c2bb4-9514-4475-83e8-4c9479b4d1fd,4778,34886
fe765180-d53e-46e9-9ade-95950100d8c0,e7f7cb35-eadf-4aa8-b1fd-5028bd7f2c9c,-7227,-65735
4b79099b-4196-4464-853a-383cd673da21,e7f7cb35-eadf-4aa8-b1fd-5028bd7f2c9c,7227,48558
fe765180-d53e-46e9-9ade-95950100d8c0,27354824-7810-40f5-98ff-37841bd1ea5c,-5021,-70756
b96daa65-2238-41dd-a5e6-71ee83c4b467,27354824-7810-40f5-98ff-37841bd1ea5c,5021,47945
fe765180-d53e-46e9-9ade-95950100d8c0,ca043ef0-3cf2-4db3-b062-520273be724e,-499,-71255
e236f989-da8b-4332-a5e7-a2f11b7614d3,ca043ef0-3cf2-4db3-b062-520273be724e,499,94501
fe765180-d53e-46e9-9ade-95950100d8c0,6bf92b56-929b-4165-a7ad-f352d7e3a2c0,-6711,-77966
68dafee9-a88b-4d40-873e-9dffaf28cb6a,6bf92b56-929b-4165-a7ad-f352d7e3a2c0,6711,33528
fe765180-d53e-46e9-9ade-95950100d8c0,6ee9918a-38b5-4d4f-aef7-75e9ec699a67,-3475,-81441
834b7eac-a1b3-4c68-be70-23b20e295b6d,6ee9918a-38b5-4d4f-aef7-75e9ec699a67,3475,56851
fe765180-d53e-46e9-9ade-95950100d8c0,d7cb2bf9-0a70-44bb-a46f-1fc103809939,-2862,-84303
d438dd6b-defc-4df1-ba6d-dd901096632c,d7cb2bf9-0a70-44bb-a46f-1fc103809939,2862,62408
fe765180-d53e-46e9-9ade-95950100d8c0,7b131382-8fe1-4666-9453-6bf6e4123917,-1155,-85458
86ff7218-eb67-4538-a818-bc2e2aab0eca,7b131382-8fe1-4666-9453-6bf6e4123917,1155,19491
fe765180-d53e-46e9-9ade-95950100d8c0,ca51d18d-caff-4674-9346-fc93cebd943e,-2537,-87995
6d1b27a3-70bb-4e07-8c0d-468153599b54,ca51d18d-caff-4674-9346-fc93cebd943e,2537,84579
fe765180-d53e-46e9-9ade-95950100d8c0,b18c7c7e-588b-4b75-9d37-0509de54c14e,-2252,-90247
71b2bfbf-4685-4739-b6a8-006d7d2c4f72,b18c7c7e-588b-4b75-9d37-0509de54c14e,2252,95410
fe765180-d53e-46e9-9ade-95950100d8c0,609ace80-24e8-4fda-aabf-b1dd62507a2e,-9528,-99775
5684303b-8cf0-43fc-9552-3f116412633e,609ace80-24e8-4fda-aabf-b1dd62507a2e,9528,38135
fe765180-d53e-46e9-9ade-95950100d8c0,b9e14bde-5179-4f30-86fe-88787a8ca377,-8571,-108346
05960bc3-552c-4560-b0a8-ddb686849982,b9e14bde-5179-4f30-86fe-88787a8ca377,8571,51962
fe765180-d53e-46e9-9ade-95950100d8c0,89f9a88f-7d20-4deb-b5a9-1e7fe0c8a18b,-4346,-112692
42b5832f-2163-47fb-824a-b673d8ab85b7,89f9a88f-7d20-4deb-b5a9-1e7fe0c8a18b,4346,53879
fe765180-d53e-46e9-9ade-95950100d8c0,0588a93c-77c2-4d62-9eea-e2b2d4dc13d4,-9213,-121905
8557ed78-45f3-4f82-9b09-e4d9410406ff,0588a93c-77c2-4d62-9eea-e2b2d4dc13d4,9213,36032
fe765180-d53e-46e9-9ade-95950100d8c0,d79f22b8-b3b5-4808-b23d-ef7113c49938,-2087,-123992
0ad3dd3a-73cf-452f-8b39-eceb69e1628a,d79f22b8-b3b5-4808-b23d-ef7113c49938,2087,97279
fe765180-d53e-46e9-9ade-95950100d8c0,d50931b8-9e93-41d9-b24b-d35573ff78fe,-1910,-125902
a991ca6c-f01e-45f2-8a46-38e28f64c4bf,d50931b8-9e93-41d9-b24b-d35573ff78fe,1910,30223
fe765180-d53e-46e9-9ade-95950100d8c0,bf58982e-e6f5-42d0-a5f6-9acd09cb10e5,-3863,-129765
e14b93c4-c942-4f83-9a6a-187af5ae8fef,bf58982e-e6f5-42d0-a5f6-9acd09cb10e5,3863,35164
fe765180-d53e-46e9-9ade-95950100d8c0,2597159a-15bb-4e83-8f15-4613bcb4ecc7,-9180,-138945
4ceef19a-a577-4060-aa17-7973376b96ab,2597159a-15bb-4e83-8f15-4613bcb4ecc7,9180,105920
fe765180-d53e-46e9-9ade-95950100d8c0,4f2cb692-c85a-47e7-b8f2-bebe06ce4c5c,-4851,-143796
8b426378-2684-435a-bab6-0188f0489c5d,4f2cb692-c85a-47e7-b8f2-bebe06ce4c5c,4851,85413
fe765180-d53e-46e9-9ade-95950100d8c0,0edc7ab4-922b-413e-8108-951ef4f2dddf,-9309,-153105
ea71651a-ed61-4cb9-9224-cc556294f95c,0edc7ab4-922b-413e-8108-951ef4f2dddf,9309,51901
fe765180-d53e-46e9-9ade-95950100d8c0,5828d1fe-4598-46e0-8b58-a0ce11689e10,-7515,-160620
01b5649a-784e-472c-b1d7-a8dc1fa47ddd,5828d1fe-4598-46e0-8b58-a0ce11689e10,7515,78448
fe765180-d53e-46e9-9ade-95950100d8c0,f1a4966a-d517-485c-a475-768a6a213a29,-386,-161006
1673f89d-0ede-4dda-ab28-bc27cff44760,f1a4966a-d517-485c-a475-768a6a213a29,386,12943
fe765180-d53e-46e9-9ade-95950100d8c0,88b63225-a3d6-4627-a304-8e5d907c1f3d,-3833,-164839
a17958f5-7cb4-432b-9fb7-5e017c787a9d,88b63225-a3d6-4627-a304-8e5d907c1f3d,3833,78584
fe765180-d53e-46e9-9ade-95950100d8c0,93622f85-c4d3-45e2-9117-44d2a24c64fb,-7533,-172372
97d9e5f6-1d25-4a3a-a137-c4e67ae2aae1,93622f85-c4d3-45e2-9117-44d2a24c64fb,7533,33223
fe765180-d53e-46e9-9ade-95950100d8c0,c922482a-0cf5-46e8-8630-49d9a567f4fb,-6780,-179152
5b6f7dfe-7cdb-4fcb-b715-a5edaca2dbd9,c922482a-0cf5-46e8-8630-49d9a567f4fb,6780,81314
fe765180-d53e-46e9-9ade-95950100d8c0,26be0e65-ae94-4a5e-af64-83ac8dce202f,-6275,-185427
e795de84-404a-4224-a45d-f4a8b2d17de6,26be0e65-ae94-4a5e-af64-83ac8dce202f,6275,35647
fe765180-d53e-46e9-9ade-95950100d8c0,7970cad6-9f94-4c18-bbc2-b40caeccf539,-4426,-189853
e5275450-addc-4e74-958f-f14b6e75d4f1,7970cad6-9f94-4c18-bbc2-b40caeccf539,4426,68808
fe765180-d53e-46e9-9ade-95950100d8c0,226d59cc-9b02-46ca-967e-2ccd8c3bfa40,-533,-190386
305744cd-cbb1-4ab5-860b-f9b8fae51d5c,226d59cc-9b02-46ca-967e-2ccd8c3bfa40,533,81898
fe765180-d53e-46e9-9ade-95950100d8c0,1a63b813-83c3-46c6-8974-38dcbf5d0ab5,-8705,-199091
9a2e58bc-aa12-4295-979f-e3da37dc7b83,1a63b813-83c3-46c6-8974-38dcbf5d0ab5,8705,30029
fe765180-d53e-46e9-9ade-95950100d8c0,699d9cc2-6560-498b-a0bf-683074f52fb2,-9617,-208708
060b848c-ac57-4759-96a4-7771920c9964,699d9cc2-6560-498b-a0bf-683074f52fb2,9617,34638
fe765180-d53e-46e9-9ade-95950100d8c0,6c106a6c-fbd4-4766-a061-f16b1a7a3bdb,-5244,-213952
2aa844d2-f30c-41d0-898a-0e9018fa1bfb,6c106a6c-fbd4-4766-a061-f16b1a7a3bdb,5244,88977
fe765180-d53e-46e9-9ade-95950100d8c0,64b83078-dab3-47bc-b11a-a03bc0b2168d,-4733,-218685
07e4604d-cdfc-4267-89f3-f9f26dfb2749,64b83078-dab3-47bc-b11a-a03bc0b2168d,4733,88923
fe765180-d53e-46e9-9ade-95950100d8c0,206c4a7b-6b84-454f-8780-e9a33f1b97b1,-4082,-222767
6c97bacb-2a55-44b3-aaf8-e089521fc73b,206c4a7b-6b84-454f-8780-e9a33f1b97b1,4082,8957
fe765180-d53e-46e9-9ade-95950100d8c0,f4de74c4-ef0c-4649-ac51-24844a954d22,-7505,-230272
f7d900ee-a4df-4eea-8bbc-7db9fed2ea0a,f4de74c4-ef0c-4649-ac51-24844a954d22,7505,68833
fe765180-d53e-46e9-9ade-95950100d8c0,d0883b32-0bf6-472d-b21b-0e4282c2962e,-4610,-234882
2b1eb8a1-1154-4f8d-9116-6c392ea1ae9c,d0883b32-0bf6-472d-b21b-0e4282c2962e,4610,94879
fe765180-d53e-46e9-9ade-95950100d8c0,c2e29dd7-9bc6-4725-881c-f78caa0e4633,-4751,-239633
e01e98cb-3221-49f4-ac0c-0c19c395e1fe,c2e29dd7-9bc6-4725-881c-f78caa0e4633,4751,104693
fe765180-d53e-46e9-9ade-95950100d8c0,c92cc506-32da-45a4-b8ad-59803bacbeba,-7723,-247356
f7bf5358-69b1-4ae1-8e9f-68944d00cdd8,c92cc506-32da-45a4-b8ad-59803bacbeba,7723,47670
fe765180-d53e-46e9-9ade-95950100d8c0,22eab6b7-4c68-4fec-9a90-bb86a41dca88,-8095,-255451
48664443-7e05-42b2-8f2f-d90eae185247,22eab6b7-4c68-4fec-9a90-bb86a41dca88,8095,67063
fe765180-d53e-46e9-9ade-95950100d8c0,a7b9835a-3f10-41ef-b842-ec1b821329ca,-5808,-261259
c56f15b5-89fe-4593-a3d5-618a384d89cd,a7b9835a-3f10-41ef-b842-ec1b821329ca,5808,49842
fe765180-d53e-46e9-9ade-95950100d8c0,0fb16c9d-bfd4-4c16-9efc-d5ee5d8a8ab8,-1810,-263069
014846c8-0428-4c81-89ba-c72a9f3ea0b7,0fb16c9d-bfd4-4c16-9efc-d5ee5d8a8ab8,1810,53309
fe765180-d53e-46e9-9ade-95950100d8c0,7b2c4d89-c076-490d-9594-c42f8d9c3ec2,-3050,-266119
3aedaaac-343f-4d75-af3d-21c18fd52244,7b2c4d89-c076-490d-9594-c42f8d9c3ec2,3050,89000
fe765180-d53e-46e9-9ade-95950100d8c0,74208620-20e7-46c8-abe2-3fc5ac654404,-7182,-273301
7753106a-7fcf-4f4a-81e3-62dfa5354659,74208620-20e7-46c8-abe2-3fc5ac654404,7182,83649
fe765180-d53e-46e9-9ade-95950100d8c0,d29750d5-af55-4e16-90e0-f062aae8052b,-7490,-280791
36fe7851-c5ed-4fb3-aca5-a31c978e1c8d,d29750d5-af55-4e16-90e0-f062aae8052b,7490,66015
fe765180-d53e-46e9-9ade-95950100d8c0,e9f45bba-efa8-4130-b27d-382a6c5a720f,-247,-281038
0ba46725-cf19-4fc6-877b-4b24e5975fe9,e9f45bba-efa8-4130-b27d-382a6c5a720f,247,10963
fe765180-d53e-46e9-9ade-95950100d8c0,1926d4d5-c2c4-4592-b843-25dadf645dc1,-7265,-288303
c739cc90-a9ec-4044-ac41-b42ae842845d,1926d4d5-c2c4-4592-b843-25dadf645dc1,7265,88619
fe765180-d53e-46e9-9ade-95950100d8c0,c17550f5-7d27-449b-a21c-25cc850d0b23,-5217,-293520
b3c2f429-1a27-43c4-864d-122de7881941,c17550f5-7d27-449b-a21c-25cc850d0b23,5217,44521
fe765180-d53e-46e9-9ade-95950100d8c0,5506de33-dc98-4824-bd8c-a785722a3b3d,-3807,-297327
a9dd3d4a-eb7d-44d2-8ea0-07c0a3ce4f8b,5506de33-dc98-4824-bd8c-a785722a3b3d,3807,16398
fe765180-d53e-46e9-9ade-95950100d8c0,449816bc-1b3f-4480-bd70-49e57232b0c1,-636,-297963
963feee0-415a-40f7-9642-f3bf184f9f7b,449816bc-1b3f-4480-bd70-49e57232b0c1,636,17714
fe765180-d53e-46e9-9ade-95950100d8c0,5442030e-8e8a-4967-a577-f27dc33aab8d,-2345,-300308
5b27eac0-d28c-4c1d-b8de-1344b3d24c9d,5442030e-8e8a-4967-a577-f27dc33aab8d,2345,75879
fe765180-d53e-46e9-9ade-95950100d8c0,6b33b76b-68dd-4961-bd02-d2dd2b5406cd,-7848,-308156
1e69a732-f774-4c51-a2f0-f440b1b878f1,6b33b76b-68dd-4961-bd02-d2dd2b5406cd,7848,12535
fe765180-d53e-46e9-9ade-95950100d8c0,3439b63b-4ac5-4426-aa02-bd0d19436fd9,-1353,-309509
2f55973d-d1e1-4f7a-8a54-91a92dc7d217,3439b63b-4ac5-4426-aa02-bd0d19436fd9,1353,25746
fe765180-d53e-46e9-9ade-95950100d8c0,d53319aa-746b-43f1-8aff-f2a963a345b8,-517,-310026
e9ccaf7c-fa00-48a1-9b0f-a62e635ad64a,d53319aa-746b-43f1-8aff-f2a963a345b8,517,23432
fe765180-d53e-46e9-9ade-95950100d8c0,dac61dc7-cf69-43e9-b910-3e6aca123a51,-3868,-313894
e9de7639-cfcd-4243-b1e9-1422de1a379d,dac61dc7-cf69-43e9-b910-3e6aca123a51,3868,21078
fe765180-d53e-46e9-9ade-95950100d8c0,fcdc1024-cc0a-48a4-823c-aa4337064b01,-7771,-321665
8f09bc21-9fcc-4ead-b782-208319b1dcab,fcdc1024-cc0a-48a4-823c-aa4337064b01,7771,60978
fe765180-d53e-46e9-9ade-95950100d8c0,9b0e4267-3071-4a77-91df-dbb3b001728b,-8306,-329971
7b02eb1c-5105-4f43-9f81-0db064dc4589,9b0e4267-3071-4a77-91df-dbb3b001728b,8306,101520
fe765180-d53e-46e9-9ade-95950100d8c0,d70af0e1-64b2-4a77-a85c-dbaf929e262f,-3158,-333129
0b293d1e-9d0f-4b8d-9d22-f5177f6c5eaf,d70af0e1-64b2-4a77-a85c-dbaf929e262f,3158,64319
fe765180-d53e-46e9-9ade-95950100d8c0,43d29746-258b-4453-b570-7e8138f8d3a4,-8150,-341279
562ea928-5f2f-45a2-a907-aaba1fa4b216,43d29746-258b-4453-b570-7e8138f8d3a4,8150,90853
fe765180-d53e-46e9-9ade-95950100d8c0,d612f013-fb2a-43c9-9391-5013d1743477,-9634,-350913
87e57bb3-28c4-4567-84bb-216c484600a7,d612f013-fb2a-43c9-9391-5013d1743477,9634,70255
fe765180-d53e-46e9-9ade-95950100d8c0,fefbf7d9-2759-420a-8216-abc1eecedf17,-8757,-359670
d296baaf-8e29-416c-9e55-68f097ef74ac,fefbf7d9-2759-420a-8216-abc1eecedf17,8757,15391
fe765180-d53e-46e9-9ade-95950100d8c0,df13f6d2-721e-4422-ade9-0375bfc06935,-2214,-361884
4264c8dc-5e7e-4e3f-acab-0e60ad3b5fec,df13f6d2-721e-4422-ade9-0375bfc06935,2214,73226
fe765180-d53e-46e9-9ade-95950100d8c0,21106520-6d66-443d-8c21-c5d7d19e91e8,-5732,-367616
a4fe843e-57f7-40ca-b720-02ead0c13469,21106520-6d66-443d-8c21-c5d7d19e91e8,5732,76167
fe765180-d53e-46e9-9ade-95950100d8c0,08e26d39-70e7-4235-ac69-a153a568f38a,-6954,-374570
63ba01ab-d425-4f0b-b63c-66fddd693f5b,08e26d39-70e7-4235-ac69-a153a568f38a,6954,52471
fe765180-d53e-46e9-9ade-95950100d8c0,5fbc60cd-cc6b-43eb-89cf-6267d697bcab,-8794,-383364
cc41f4da-16f4-44f0-a7ef-6c081a3502b8,5fbc60cd-cc6b-43eb-89cf-6267d697bcab,8794,59610
fe765180-d53e-46e9-9ade-95950100d8c0,11351f0c-201d-4f98-8657-4b6c887e7ec9,-4822,-388186
d20afe43-e060-421c-bd1f-d65ba19dc397,11351f0c-201d-4f98-8657-4b6c887e7ec9,4822,43077
fe765180-d53e-46e9-9ade-95950100d8c0,5a61eb04-ff12-4c5c-9eca-e8cff370d288,-2042,-390228
74c78d42-3d07-4017-801c-fea237e8069b,5a61eb04-ff12-4c5c-9eca-e8cff370d288,2042,88145
fe765180-d53e-46e9-9ade-95950100d8c0,cd0b5ca2-3b1e-403c-aeb1-695b976077ba,-1593,-391821
b85485a1-de0a-4dad-b078-189c62c61dc1,cd0b5ca2-3b1e-403c-aeb1-695b976077ba,1593,97882
fe765180-d53e-46e9-9ade-95950100d8c0,2c6527e9-9d64-4af2-b197-d59783e49ed4,-5562,-397383
d1b3a0b6-62c4-4629-9899-443eb8e06fe1,2c6527e9-9d64-4af2-b197-d59783e49ed4,5562,18487
fe765180-d53e-46e9-9ade-95950100d8c0,3e5ed349-1079-4ddc-bd38-ad05af6dd377,-9228,-406611
9c8c5a58-5515-4611-8f26-f484051a4b00,3e5ed349-1079-4ddc-bd38-ad05af6dd377,9228,99481
fe765180-d53e-46e9-9ade-95950100d8c0,e08353b3-6163-4018-bd6d-4e87f0eb011a,-1815,-408426
a8bf2a40-43a7-4f2a-8f71-9fdc075cd2af,e08353b3-6163-4018-bd6d-4e87f0eb011a,1815,31731
fe765180-d53e-46e9-9ade-95950100d8c0,fdf60500-3bfe-4962-9469-9616151aecaa,-2505,-410931
9a041d3e-26ec-4a1c-97ae-7090056618fa,fdf60500-3bfe-4962-9469-9616151aecaa,2505,24731
fe765180-d53e-46e9-9ade-95950100d8c0,119a74e1-32fa-4b1a-aba4-12029a2a7c99,-4710,-415641
13c2c32c-f773-42cb-8d44-7019572a84a4,119a74e1-32fa-4b1a-aba4-12029a2a7c99,4710,23131
fe765180-d53e-46e9-9ade-95950100d8c0,d78cc323-c9a0-47d1-ac98-69634c260ddb,-7009,-422650
faa1370d-b127-4d8e-a6b8-5c5f482cd3a9,d78cc323-c9a0-47d1-ac98-69634c260ddb,7009,102033
fe765180-d53e-46e9-9ade-95950100d8c0,556bce47-7ee0-47b8-9721-77818e923a93,-1054,-423704
15400c0c-e9ad-40e8-b4f5-23791b68c505,556bce47-7ee0-47b8-9721-77818e923a93,1054,51917
fe765180-d53e-46e9-9ade-95950100d8c0,4df3ce6e-1b65-4e32-b2ea-b1a42a83b727,-9301,-433005
76017a47-ffba-47aa-b85d-91b6554b98c8,4df3ce6e-1b65-4e32-b2ea-b1a42a83b727,9301,32540
fe765180-d53e-46e9-9ade-95950100d8c0,8a2edd70-b6d2-4392-bafb-3ed0a6e7fa61,-5225,-438230
ecd3056c-6930-4c56-bced-51f810377559,8a2edd70-b6d2-4392-bafb-3ed0a6e7fa61,5225,51258
fe765180-d53e-46e9-9ade-95950100d8c0,0a5200a7-9279-4866-bf55-f19932ded656,-404,-438634
21a8eda4-1bd3-4d4e-82cd-3165f7fdb605,0a5200a7-9279-4866-bf55-f19932ded656,404,869
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,bd27f3b8-202e-4fa3-ae76-b1187e49eb94,-5681,51901
a171fb3c-6ce3-4852-9543-85f60d5d3517,bd27f3b8-202e-4fa3-ae76-b1187e49eb94,5681,7292
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,089f91c5-b119-435f-beb3-49ff3d0777de,-7596,44305
152e2bfb-4ad3-4c51-9c01-e2b6f5ffec66,089f91c5-b119-435f-beb3-49ff3d0777de,7596,36637
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,5296cf6b-b5ad-4d38-a86e-2ee26971eed1,-1301,43004
600d92d2-4f36-4dab-8272-55fa49a2f6fe,5296cf6b-b5ad-4d38-a86e-2ee26971eed1,1301,95058
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,377bcc4c-9677-4baa-a6fb-d30a71f1b4dc,-6941,36063
b94f2532-6ac0-48ae-a5d6-b8fd6a63e1d7,377bcc4c-9677-4baa-a6fb-d30a71f1b4dc,6941,92764
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,9771ebbb-9c28-4f48-92af-aafc62661751,-9225,26838
ada45ef4-a50a-4010-bb46-0ac51b52a076,9771ebbb-9c28-4f48-92af-aafc62661751,9225,61887
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,87edd453-6387-42cc-bc48-e896c098f7a5,-9954,16884
9c9be060-c11a-471a-ae0e-db8c777eeeba,87edd453-6387-42cc-bc48-e896c098f7a5,9954,89869
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,6bcc1ba5-07b2-4823-bb0a-6fb556fbfedb,-6073,10811
b36ad64a-dee2-44e2-b434-025cc1774fa9,6bcc1ba5-07b2-4823-bb0a-6fb556fbfedb,6073,101488
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,a2d405ba-56e3-4fa1-9783-b0c6dbc0e847,-3908,6903
30f5ed00-548b-407b-9a78-c30be637e697,a2d405ba-56e3-4fa1-9783-b0c6dbc0e847,3908,99833
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,7c27a75c-eb09-491e-acc9-0f3925f6f1fe,-6899,4
f0870ef8-dc2b-45db-af7f-6432376e65de,7c27a75c-eb09-491e-acc9-0f3925f6f1fe,6899,34877
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,f6ef2b7a-07c7-4d4d-81f9-b00288c125cf,-6630,-6626
e2fa6c8d-f2fd-4e0a-98f1-8726ab5649d2,f6ef2b7a-07c7-4d4d-81f9-b00288c125cf,6630,100088
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,960db684-0f86-48a4-95d0-d63f7708a722,-86,-6712
742cbb31-8487-440d-ba8d-80843a306b15,960db684-0f86-48a4-95d0-d63f7708a722,86,9916
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,9bfcce0c-a4a5-4f16-8383-adeb834b38f0,-4765,-11477
7c05c795-0576-42d2-88f6-eb1d7091f132,9bfcce0c-a4a5-4f16-8383-adeb834b38f0,4765,89799
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,5e07ee96-6622-49ae-aa2f-119d4ba82a54,-2352,-13829
5d61d75b-fe1a-439d-9e2d-1401f843d576,5e07ee96-6622-49ae-aa2f-119d4ba82a54,2352,2937
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,8cb60a65-133e-4513-9a94-58b10e8ea35f,-2138,-15967
1d422f02-50bb-4ad8-ba1f-d1ac007c7964,8cb60a65-133e-4513-9a94-58b10e8ea35f,2138,92047
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,13e4dadf-f986-4150-9503-bb0bc344b6b8,-2670,-18637
e72b6d3d-bbed-45a8-ac34-7359517f276e,13e4dadf-f986-4150-9503-bb0bc344b6b8,2670,6751
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,378635f0-600a-4ba3-b018-a783c920c260,-747,-19384
d88c9ef7-e84b-4e40-acc5-45d744d1bfcc,378635f0-600a-4ba3-b018-a783c920c260,747,97866
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,e65a5576-fc9c-4233-bca8-13bd89b40960,-7292,-26676
881d29dc-9de7-46ce-90bd-05acab623c35,e65a5576-fc9c-4233-bca8-13bd89b40960,7292,23236
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,31defaac-44e0-481d-a425-d7f0aca8029f,-6363,-33039
f1239e98-dcb5-4719-9f94-aa978e4cf0f8,31defaac-44e0-481d-a425-d7f0aca8029f,6363,103413
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,1540d5d1-1634-463f-b435-531eaca00310,-6137,-39176
a82341be-2e9f-4229-924c-68cf52d90664,1540d5d1-1634-463f-b435-531eaca00310,6137,56888
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,9a3a12f8-24fe-4e09-a691-06ae18f8786d,-5109,-44285
c807591a-cf93-460b-9eff-9657a1bb0ce2,9a3a12f8-24fe-4e09-a691-06ae18f8786d,5109,40724
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,6ad442e9-95aa-43cf-8e32-0141b48af489,-4970,-49255
cabfecfe-5879-4799-b05a-0fa2f709ea7e,6ad442e9-95aa-43cf-8e32-0141b48af489,4970,49627
0bd20041-8bd6-4f8b-bdbf-3d3b82bef47e,476fc1ce-f64e-4546-8d23-c967baafa890,-4989,-54244
