account,txn_id,amount,balance
6f370565-c754-4b8f-8e44-32f115c58049,b9f12b95-d76c-421c-ab86-3b455ae095a0,-4347,-29669
c8593698-0b2f-48bd-ad4c-9f53f0e294d5,b9f12b95-d76c-421c-ab86-3b455ae095a0,4347,71971
6f370565-c754-4b8f-8e44-32f115c58049,c96b847f-128d-40ac-89a8-04262ba70370,-8810,-38479
623a14d0-b857-41ae-b357-a55e40db6412,c96b847f-128d-40ac-89a8-04262ba70370,8810,72627
6f370565-c754-4b8f-8e44-32f115c58049,7c028abd-1fce-428c-8ec0-0fab62466c32,-8207,-46686
b501ef2e-a3cc-4a63-8087-9f644e1539de,7c028abd-1fce-428c-8ec0-0fab62466c32,8207,61336
6f370565-c754-4b8f-8e44-32f115c58049,9467be57-69e0-43c0-9e64-763d84f84459,-1351,-48037
31322c28-adee-43ed-8b52-fc452ee55ac2,9467be57-69e0-43c0-9e64-763d84f84459,1351,59021
6f370565-c754-4b8f-8e44-32f115c58049,0821e081-3688-4290-a723-cb34a2d29659,-8429,-56466
b6403dd4-c1aa-4a53-b080-6ce1eb4a516a,0821e081-3688-4290-a723-cb34a2d29659,8429,39496
6f370565-c754-4b8f-8e44-32f115c58049,aa89b9dc-9150-41e6-8002-c482659c08c9,-3362,-59828
e91f93d2-7c02-4c1a-84f5-26d8df726d19,aa89b9dc-9150-41e6-8002-c482659c08c9,3362,42683
6f370565-c754-4b8f-8e44-32f115c58049,18866dd3-351e-49d5-883a-dd4a72013730,-7732,-67560
1ac55547-8bd8-4c10-934d-9ca201d7f2b1,18866dd3-351e-49d5-883a-dd4a72013730,7732,106597
6f370565-c754-4b8f-8e44-32f115c58049,c9144ab8-5f06-4e83-a969-0240476b77ef,-2777,-70337
8c46ab17-cf77-43fe-8473-449a8aa99e7a,c9144ab8-5f06-4e83-a969-0240476b77ef,2777,37187
6f370565-c754-4b8f-8e44-32f115c58049,f2f599aa-da40-4972-b9cb-142c72a597eb,-2090,-72427
c4042fcf-31fd-4efd-bf1f-9794fbd956f6,f2f599aa-da40-4972-b9cb-142c72a597eb,2090,37240
6f370565-c754-4b8f-8e44-32f115c58049,9ae249bd-6bf4-47a6-aa90-820fadc31b42,-9530,-81957
530d11cb-1408-4886-9d4a-006e44bdefea,9ae249bd-6bf4-47a6-aa90-820fadc31b42,9530,45237
6f370565-c754-4b8f-8e44-32f115c58049,d41666d8-d88e-4295-bb41-cdbff59f36aa,-744,-82701
15717dfa-150c-4423-b5a3-d4c4b6fa5cf9,d41666d8-d88e-4295-bb41-cdbff59f36aa,744,66461
6f370565-c754-4b8f-8e44-32f115c58049,f1acc65d-5f61-437b-8be2-78c30a76b34d,-4030,-86731
8f4751c4-3988-4054-89b6-025e4844ca6a,f1acc65d-5f61-437b-8be2-78c30a76b34d,4030,81876
6f370565-c754-4b8f-8e44-32f115c58049,4cecf4a7-b71a-45dd-ac1d-2bab2a53362d,-8575,-95306
91b556df-a6a7-4a3b-acc3-473600b4ffe3,4cecf4a7-b71a-45dd-ac1d-2bab2a53362d,8575,35064
6f370565-c754-4b8f-8e44-32f115c58049,c057e67f-ce4e-434a-bd19-01c04609e787,-8774,-104080
4a68508b-f492-4fbb-b048-dab69f04875f,c057e67f-ce4e-434a-bd19-01c04609e787,8774,24156
6f370565-c754-4b8f-8e44-32f115c58049,f052e215-9948-4290-b77a-f2e8815c846e,-3666,-107746
2b767713-590a-4e19-8ab1-bfcb2ea3688a,f052e215-9948-4290-b77a-f2e8815c846e,3666,52954
6f370565-c754-4b8f-8e44-32f115c58049,b3d14d7c-343c-4a7e-ab79-cee6cc26718a,-9478,-117224
9c91748c-7a28-43a6-a423-36629367b0b5,b3d14d7c-343c-4a7e-ab79-cee6cc26718a,9478,53097
6f370565-c754-4b8f-8e44-32f115c58049,8416cd40-61d6-4548-b301-14994ad1e0cc,-1783,-119007
92367ced-95c6-4609-93e4-f661ab32e7d3,8416cd40-61d6-4548-b301-14994ad1e0cc,1783,100865
6f370565-c754-4b8f-8e44-32f115c58049,89892aeb-a1da-46f6-a266-cb7f1b93c4b6,-4821,-123828
ecda195f-c08a-41c0-a7fe-179dc5d244d0,89892aeb-a1da-46f6-a266-cb7f1b93c4b6,4821,47631
6f370565-c754-4b8f-8e44-32f115c58049,a6c19a0e-4737-41e7-bfde-0073edb1ea67,-8915,-132743
8aa98fd7-5b84-43e1-844e-a47be3002900,a6c19a0e-4737-41e7-bfde-0073edb1ea67,8915,61735
6f370565-c754-4b8f-8e44-32f115c58049,996ea057-4108-4604-9a47-2d8847ee926f,-5757,-138500
9149eece-bcde-4a48-9686-ac29d94f00d7,996ea057-4108-4604-9a47-2d8847ee926f,5757,94175
6f370565-c754-4b8f-8e44-32f115c58049,0476d24c-fb79-43ef-b824-e605d324a985,-4046,-142546
49bcb405-b5ae-4938-98d9-154e3e002d62,0476d24c-fb79-43ef-b824-e605d324a985,4046,12970
6f370565-c754-4b8f-8e44-32f115c58049,d589cbec-ed83-428a-9244-03113fe0e75c,-5614,-148160
e56fb99b-509e-4171-ab19-e9921b8d1113,d589cbec-ed83-428a-9244-03113fe0e75c,5614,29989
6f370565-c754-4b8f-8e44-32f115c58049,ed7f7650-56d3-491a-a6dd-f51536700f70,-3265,-151425
fa54a3b8-be0e-41b0-9ab9-143431e09bb8,ed7f7650-56d3-491a-a6dd-f51536700f70,3265,73799
6f370565-c754-4b8f-8e44-32f115c58049,15fc6ba5-01d6-4410-9b62-57e5e74a8c34,-5306,-156731
c90bbd7d-90da-482d-bbf4-8378746bf869,15fc6ba5-01d6-4410-9b62-57e5e74a8c34,5306,87524
6f370565-c754-4b8f-8e44-32f115c58049,402041aa-3301-41a6-89c7-2ea043a7688c,-1068,-157799
3ea90bc1-dd9b-4d25-9744-a21020e87ff8,402041aa-3301-41a6-89c7-2ea043a7688c,1068,96876
6f370565-c754-4b8f-8e44-32f115c58049,f9319d08-c904-4ccc-8653-f9d47d7e504b,-4673,-162472
7a9ea901-4e1e-4a04-b109-9c2b6b1e3d1a,f9319d08-c904-4ccc-8653-f9d47d7e504b,4673,10605
6f370565-c754-4b8f-8e44-32f115c58049,0765dc50-e613-46c7-8629-3ed756624be1,-7104,-169576
4160d024-b557-4d63-bd76-98dda283a662,0765dc50-e613-46c7-8629-3ed756624be1,7104,10093
6f370565-c754-4b8f-8e44-32f115c58049,e3d49210-400f-4631-ad8d-0be3656f2343,-6399,-175975
3df8ef5d-8584-422d-a497-1a066f6e5c61,e3d49210-400f-4631-ad8d-0be3656f2343,6399,66387
6f370565-c754-4b8f-8e44-32f115c58049,09bd81ed-4bc3-4927-8184-442482d3aabe,-1985,-177960
a097d3fb-4436-4f64-a8f3-f3da698d9bd5,09bd81ed-4bc3-4927-8184-442482d3aabe,1985,33663
6f370565-c754-4b8f-8e44-32f115c58049,e6847bf3-9912-4c05-8af8-eb420d91b507,-1760,-179720
2a47a190-caa7-4f43-aea6-b613ca8acec9,e6847bf3-9912-4c05-8af8-eb420d91b507,1760,51925
6f370565-c754-4b8f-8e44-32f115c58049,62ed39d2-d758-4721-8147-05d70cd2bb03,-2304,-182024
0217de3f-69e2-4df3-ba69-a74405b18f01,62ed39d2-d758-4721-8147-05d70cd2bb03,2304,44996
6f370565-c754-4b8f-8e44-32f115c58049,22629908-f82c-4ab8-b1b7-672bf00c2ee8,-9615,-191639
a4cb66d5-1217-4e97-8e59-08be9552589e,22629908-f82c-4ab8-b1b7-672bf00c2ee8,9615,72426
6f370565-c754-4b8f-8e44-32f115c58049,450ad0e2-4339-41f4-a64b-d1259a3e23f7,-9990,-201629
069a5ddf-e681-4a09-bf4d-8cf1c9a2484e,450ad0e2-4339-41f4-a64b-d1259a3e23f7,9990,86355
6f370565-c754-4b8f-8e44-32f115c58049,2ea25851-5d72-4c36-a643-39bd2827a438,-7217,-208846
54792116-4730-408b-be3d-478c3bfbe743,2ea25851-5d72-4c36-a643-39bd2827a438,7217,104171
6f370565-c754-4b8f-8e44-32f115c58049,584123ef-03be-4e3f-8ae6-82c420d8561a,-2775,-211621
41d0405e-601e-414f-ac16-d6b487a7788b,584123ef-03be-4e3f-8ae6-82c420d8561a,2775,72540
6f370565-c754-4b8f-8e44-32f115c58049,2ff7c045-b21c-4cbd-9852-2f131c40a887,-3283,-214904
543a5561-0d9c-45b3-b6ee-7551de814816,2ff7c045-b21c-4cbd-9852-2f131c40a887,3283,24661
6f370565-c754-4b8f-8e44-32f115c58049,6e935e52-0801-4320-9fa0-2d541b1ced0f,-1132,-216036
ab38d3b3-f567-4436-8930-a5d80cee79dc,6e935e52-0801-4320-9fa0-2d541b1ced0f,1132,62767
6f370565-c754-4b8f-8e44-32f115c58049,122b7341-f1c8-4d11-ae8e-f8184acdf318,-6685,-222721
9404986c-b899-4e01-974e-fb8dff43e50c,122b7341-f1c8-4d11-ae8e-f8184acdf318,6685,25027
6f370565-c754-4b8f-8e44-32f115c58049,355bc419-47c4-42e9-a076-b6b39ce9292c,-210,-222931
4b2a1c0e-8fbc-41b4-99e9-be884690bef7,355bc419-47c4-42e9-a076-b6b39ce9292c,210,32260
6f370565-c754-4b8f-8e44-32f115c58049,df6e6089-131c-4d64-a546-5928faf53eac,-9252,-232183
90373f9e-77be-417a-ad70-0a9c1dc3d94a,df6e6089-131c-4d64-a546-5928faf53eac,9252,85207
6f370565-c754-4b8f-8e44-32f115c58049,95d1d3dc-e4e0-4ab6-af1c-69968d5ff6a9,-789,-232972
12fa178e-a2a8-43f9-87b9-1f0afca751a0,95d1d3dc-e4e0-4ab6-af1c-69968d5ff6a9,789,23463
6f370565-c754-4b8f-8e44-32f115c58049,3a386778-62bb-4c31-8d15-abacef9c9897,-4530,-237502
c3621ce7-569e-4037-8108-c046c87a1827,3a386778-62bb-4c31-8d15-abacef9c9897,4530,61796
6f370565-c754-4b8f-8e44-32f115c58049,4db511d9-7792-4b14-8f02-9e54fffd5d09,-7359,-244861
8654656d-4db1-4fa5-ad5c-7ff136ce735a,4db511d9-7792-4b14-8f02-9e54fffd5d09,7359,17956
6f370565-c754-4b8f-8e44-32f115c58049,94d9963d-635f-4fe7-a708-36bf721957f6,-8470,-253331
1458239f-8c82-4312-978e-8ed292d03367,94d9963d-635f-4fe7-a708-36bf721957f6,8470,18179
6f370565-c754-4b8f-8e44-32f115c58049,fb551ae9-4f67-428a-bb08-9dfed130fe0a,-5157,-258488
af201085-0979-456d-bea3-858905105e0f,fb551ae9-4f67-428a-bb08-9dfed130fe0a,5157,12939
6f370565-c754-4b8f-8e44-32f115c58049,c427c77e-7587-4420-9992-3dbf4401dab8,-7400,-265888
326cefb2-efd1-4f3b-89cc-199de896bced,c427c77e-7587-4420-9992-3dbf4401dab8,7400,43810
6f370565-c754-4b8f-8e44-32f115c58049,b6f06007-10ad-416d-82f7-8fdfaffd8bbc,-4097,-269985
92ebf257-9d51-41a0-9d5c-86c660184a98,b6f06007-10ad-416d-82f7-8fdfaffd8bbc,4097,92708
6f370565-c754-4b8f-8e44-32f115c58049,79f06719-0b53-4690-b844-e9eabf1268d3,-952,-270937
68b3c1d4-5f32-499e-8f66-9db45926602b,79f06719-0b53-4690-b844-e9eabf1268d3,952,89962
6f370565-c754-4b8f-8e44-32f115c58049,fb847b61-2a2e-4124-80cf-a5f429d6e576,-8064,-279001
2588fe88-691f-4e1d-a773-6f91390e2cb4,fb847b61-2a2e-4124-80cf-a5f429d6e576,8064,90647
6f370565-c754-4b8f-8e44-32f115c58049,54dff623-b26f-47bf-82ee-3cc3dd43315f,-591,-279592
a2282ae4-da5b-48f3-bdd1-4fdab0018349,54dff623-b26f-47bf-82ee-3cc3dd43315f,591,3747
6f370565-c754-4b8f-8e44-32f115c58049,ba8a8bd3-15d3-45b9-8f05-f07b15fe13bf,-5470,-285062
a3780626-98f5-491b-86a3-99377ff6c107,ba8a8bd3-15d3-45b9-8f05-f07b15fe13bf,5470,12161
6f370565-c754-4b8f-8e44-32f115c58049,80b239bb-30a0-41fd-b5a6-75f64eec5bde,-7925,-292987
502cba47-3e1f-41bb-9cad-289a998833a6,80b239bb-30a0-41fd-b5a6-75f64eec5bde,7925,18563
6f370565-c754-4b8f-8e44-32f115c58049,d5b90545-40d2-472b-bb89-c9a5ca9adf25,-5069,-298056
7d1fde56-fa4f-4deb-aa2f-efac0b4df852,d5b90545-40d2-472b-bb89-c9a5ca9adf25,5069,14272
6f370565-c754-4b8f-8e44-32f115c58049,c6b714ab-a7a5-4341-ba5d-6c9f5c30f017,-7236,-305292
961161e3-bd87-4fb5-92f3-59b2adbf7981,c6b714ab-a7a5-4341-ba5d-6c9f5c30f017,7236,8812
6f370565-c754-4b8f-8e44-32f115c58049,a1d86cf6-17d2-4367-ab78-73c563e10d07,-3618,-308910
a5ab5733-144a-4613-b4a8-4ab9887a65ab,a1d86cf6-17d2-4367-ab78-73c563e10d07,3618,19812
6f370565-c754-4b8f-8e44-32f115c58049,1231627c-ba90-433a-823c-6c7caf0fb654,-119,-309029
6817cfb9-1348-4523-8942-7ce71c8d0505,1231627c-ba90-433a-823c-6c7caf0fb654,119,49103
6f370565-c754-4b8f-8e44-32f115c58049,dc552851-82ba-4b37-ae91-a54ddf694041,-8713,-317742
9408ea45-0a15-4c9a-a983-1319cef85b9b,dc552851-82ba-4b37-ae91-a54ddf694041,8713,63108
6f370565-c754-4b8f-8e44-32f115c58049,89ec8a82-f49e-4cd7-95c5-6d1117bfa0a0,-7833,-325575
469f0bef-fb4f-44f8-9adf-dd8e52e4a772,89ec8a82-f49e-4cd7-95c5-6d1117bfa0a0,7833,49030
6f370565-c754-4b8f-8e44-32f115c58049,4dbbb675-52f4-4dc5-a563-d45590bea24f,-8552,-334127
ca1f7fca-b00f-45d3-a3c2-2282c6ba4dc6,4dbbb675-52f4-4dc5-a563-d45590bea24f,8552,47535
6f370565-c754-4b8f-8e44-32f115c58049,19e79f66-995f-4105-9774-ed99fa5455b8,-1498,-335625
5f686af1-c2ee-4498-b3c0-af3775e5d313,19e79f66-995f-4105-9774-ed99fa5455b8,1498,12463
6f370565-c754-4b8f-8e44-32f115c58049,65bf5388-b114-42d4-bd3a-b9f4c649d686,-9262,-344887
abc941a2-a20d-439f-a04b-ee4478f3bfb6,65bf5388-b114-42d4-bd3a-b9f4c649d686,9262,83972
6f370565-c754-4b8f-8e44-32f115c58049,e913820b-8dc6-44ae-a332-93a3ab917b06,-6233,-351120
f9c9fad7-1d99-434a-84f4-34c3000547af,e913820b-8dc6-44ae-a332-93a3ab917b06,6233,83324
6f370565-c754-4b8f-8e44-32f115c58049,165410ec-baaf-4d1b-aa5c-f47c152758e3,-4814,-355934
a38e5224-3286-4280-af18-72cde5c56ba4,165410ec-baaf-4d1b-aa5c-f47c152758e3,4814,64811
6f370565-c754-4b8f-8e44-32f115c58049,a61fcb09-3dca-4c61-8fd9-00b260496c40,-2511,-358445
6747b189-bd07-4b88-9aab-3964687345ff,a61fcb09-3dca-4c61-8fd9-00b260496c40,2511,51817
6f370565-c754-4b8f-8e44-32f115c58049,09816866-1c3b-42e7-b09b-eebe320dfbd4,-8219,-366664
6310e990-ab9f-4579-ba23-b5a3abfb7401,09816866-1c3b-42e7-b09b-eebe320dfbd4,8219,17530
6f370565-c754-4b8f-8e44-32f115c58049,d3c86eb7-5a5f-4fb9-be4c-3230d77efeea,-487,-367151
19cbae1b-aab7-453a-aed9-7fce5e8f1c68,d3c86eb7-5a5f-4fb9-be4c-3230d77efeea,487,38722
6f370565-c754-4b8f-8e44-32f115c58049,a472041d-1dd8-45dc-a1de-58f4e41ae7f7,-2192,-369343
bb5daf69-5654-4e82-bc1b-df99130053a9,a472041d-1dd8-45dc-a1de-58f4e41ae7f7,2192,76453
6f370565-c754-4b8f-8e44-32f115c58049,d45b791e-1a73-4e9e-a28c-ed862cea6053,-4537,-373880
24b6bcb9-31e8-449e-abb1-1cf5790c11a4,d45b791e-1a73-4e9e-a28c-ed862cea6053,4537,102931
6f370565-c754-4b8f-8e44-32f115c58049,1ba0f66f-2793-4355-bddf-5442e5353575,-8633,-382513
f721c9a6-49b3-4f38-88ad-7171ed80c59e,1ba0f66f-2793-4355-bddf-5442e5353575,8633,45031
6f370565-c754-4b8f-8e44-32f115c58049,648e45bf-78a6-48b5-b2cd-8883b4d9d45f,-7595,-390108
5bf2e242-1a0c-493a-9a64-ae25a91e3e28,648e45bf-78a6-48b5-b2cd-8883b4d9d45f,7595,75766
6f370565-c754-4b8f-8e44-32f115c58049,8645e632-36ac-465b-bc66-50004f04ece5,-9316,-399424
f42b35cc-f295-42eb-a2cc-e059ab181c7f,8645e632-36ac-465b-bc66-50004f04ece5,9316,67376
6f370565-c754-4b8f-8e44-32f115c58049,f3b684d8-eeb6-4bb4-b300-1d407d1871ea,-9668,-409092
ee2d08f9-02bf-4cef-9c8b-3d88f9ed40f5,f3b684d8-eeb6-4bb4-b300-1d407d1871ea,9668,86485
6f370565-c754-4b8f-8e44-32f115c58049,e498086c-1213-40a1-8925-3c1f85087535,-6678,-415770
ffe61e67-3d18-4401-9f34-b7353dda6e80,e498086c-1213-40a1-8925-3c1f85087535,6678,102383
6f370565-c754-4b8f-8e44-32f115c58049,86a1059c-5709-43ff-ad92-70c303644f65,-2723,-418493
377cab2c-c084-41cd-89b7-f5444d488380,86a1059c-5709-43ff-ad92-70c303644f65,2723,101229
6f370565-c754-4b8f-8e44-32f115c58049,ed99e935-b565-42fc-9adf-c24def9f9bdc,-7922,-426415
ab58bb01-77e7-47d8-be15-00ad83378143,ed99e935-b565-42fc-9adf-c24def9f9bdc,7922,46499
6f370565-c754-4b8f-8e44-32f115c58049,e1e9bff0-34a1-4be3-8d31-5541cddb6bca,-5377,-431792
c1a9d5a3-b0e3-44c7-9f9e-5fac66a50564,e1e9bff0-34a1-4be3-8d31-5541cddb6bca,5377,56308
6f370565-c754-4b8f-8e44-32f115c58049,57ea4d65-86f2-4430-8567-8fe1b51a00d5,-2438,-434230
5b2ae2b4-2015-4f21-a085-8ef8949a12bd,57ea4d65-86f2-4430-8567-8fe1b51a00d5,2438,65949
6f370565-c754-4b8f-8e44-32f115c58049,62152e91-736a-457e-8d38-3b2261430610,-9700,-443930
7cdaf573-8481-4f59-8f1e-8e174f15d6fa,62152e91-736a-457e-8d38-3b2261430610,9700,32978
6f370565-c754-4b8f-8e44-32f115c58049,675a3002-842b-4d51-b06d-408a58b37b62,-448,-444378
a4e191d5-ce9d-46f7-86e1-12133c69b5e6,675a3002-842b-4d51-b06d-408a58b37b62,448,51533
6f370565-c754-4b8f-8e44-32f115c58049,ac9f3c8c-967e-4162-a5e0-a7322e8ea904,-6530,-450908
97dc0557-d138-464d-a8c7-cba1bdb8076e,ac9f3c8c-967e-4162-a5e0-a7322e8ea904,6530,8519
6f370565-c754-4b8f-8e44-32f115c58049,e8a8759c-11d3-4ba9-9089-d5834d4c32c9,-8737,-459645
4e3251d8-a36d-4510-a67b-015d83d95867,e8a8759c-11d3-4ba9-9089-d5834d4c32c9,8737,98414
6f370565-c754-4b8f-8e44-32f115c58049,4bc4af13-d52c-4f40-a330-d97c1d99faf4,-7037,-466682
13417622-68e6-48c7-8f11-ca41a235fbf7,4bc4af13-d52c-4f40-a330-d97c1d99faf4,7037,65483
6f370565-c754-4b8f-8e44-32f115c58049,7570a9bb-aed2-48a9-8c59-b2a2cb69ae3e,-2365,-469047
8d23b367-7ffa-45bf-a88b-c9a4ec2ea5b6,7570a9bb-aed2-48a9-8c59-b2a2cb69ae3e,2365,93031
6f370565-c754-4b8f-8e44-32f115c58049,0e13081d-8d9b-4f6c-87cf-9aafc1962c22,-465,-469512
1abe43ef-e1b7-4371-a72b-8eacf3638559,0e13081d-8d9b-4f6c-87cf-9aafc1962c22,465,36936
6f370565-c754-4b8f-8e44-32f115c58049,0067b7d4-9ff3-42fe-9f91-af4603d72fb2,-1594,-471106
3236588c-a87e-4adb-b206-0b413811e8dc,0067b7d4-9ff3-42fe-9f91-af4603d72fb2,1594,23027
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,054d0c39-c4cf-426e-91c0-9bbc067f9aeb,-1983,23631
0ccf8a57-ccb7-40d2-a1bd-f4265940fa46,054d0c39-c4cf-426e-91c0-9bbc067f9aeb,1983,76916
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,22df7e8e-69fd-4ece-920e-73023744a7ae,-2691,20940
83d565ec-f8aa-4977-aa64-d2b7fb37f810,22df7e8e-69fd-4ece-920e-73023744a7ae,2691,68574
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4754686c-5de6-4396-994a-afa84031fcb2,-437,20503
94651a17-033d-4627-8c56-c7e935d67b88,4754686c-5de6-4396-994a-afa84031fcb2,437,50055
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,3b7fd8b3-21dd-4e0e-9ade-04f69352270e,-4523,15980
fc785ba4-8955-4c8d-ba94-34f38efd2129,3b7fd8b3-21dd-4e0e-9ade-04f69352270e,4523,8599
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4e41c92f-22ca-4e13-9072-07b1a9b58eb5,-9875,6105
2c2815d4-7cea-4170-a294-30687b364d0f,4e41c92f-22ca-4e13-9072-07b1a9b58eb5,9875,65784
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,6e0c0049-9a3b-470c-8fde-71d404112ecc,-531,5574
d62d94ed-0c2e-4c10-ac17-f89f6ed2edf6,6e0c0049-9a3b-470c-8fde-71d404112ecc,531,61492
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,c8618b59-07b1-4af7-9f59-7a82b6097024,-6300,-726
6d14a031-b727-4a0a-869d-6d1605b041bb,c8618b59-07b1-4af7-9f59-7a82b6097024,6300,66374
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e4b52421-4848-4052-af06-21394d680ed5,-6355,-7081
4c1991f0-4860-4084-994c-ef1db86c5173,e4b52421-4848-4052-af06-21394d680ed5,6355,35532
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,5ce271cd-962c-41d0-b2f3-9dc94ddd337c,-6516,-13597
95400380-cee8-417e-9f24-25d4adc05c37,5ce271cd-962c-41d0-b2f3-9dc94ddd337c,6516,31817
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,1817ec75-4549-4400-bb3b-2a81a3af9a5c,-5527,-19124
83fc918f-ec8a-4ff0-8c54-f3d5cb4444fc,1817ec75-4549-4400-bb3b-2a81a3af9a5c,5527,33834
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,f72e7679-b591-403c-bb3d-49c03d49a194,-6934,-26058
3bd8be2b-1c5e-40e6-9b2b-c6c6868ac7fa,f72e7679-b591-403c-bb3d-49c03d49a194,6934,30511
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,86e6df35-e120-4bfb-af6e-09869e3e52cf,-1736,-27794
b96d35fd-3358-4e6c-97a9-6d43948cf138,86e6df35-e120-4bfb-af6e-09869e3e52cf,1736,17640
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,fd442d88-3927-420c-a7c3-66dcf24003b1,-6866,-34660
209396b1-bcf1-4a92-bdbd-94fa075c8bc1,fd442d88-3927-420c-a7c3-66dcf24003b1,6866,94258
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,fefca298-ebdd-4a2c-ad8a-f01920b994fb,-4738,-39398
96f3e589-7868-4ccf-acb1-eaabf28aae0f,fefca298-ebdd-4a2c-ad8a-f01920b994fb,4738,62104
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,bb84ab06-ac07-4cbf-ba21-67a45a32299d,-414,-39812
05c9c992-1f77-4182-bff7-695e79ee9726,bb84ab06-ac07-4cbf-ba21-67a45a32299d,414,94319
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,01716dcb-0d7e-4ea0-a8d4-b80e7bfa6cc9,-90,-39902
548d0734-e8b0-46f0-8505-b8dcde90a369,01716dcb-0d7e-4ea0-a8d4-b80e7bfa6cc9,90,90045
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,2ae1be7b-0073-46a3-a8cc-4a57b7c9f644,-9569,-49471
40017b84-7daf-48bd-8f94-ba3268c088f0,2ae1be7b-0073-46a3-a8cc-4a57b7c9f644,9569,47845
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,3c444163-c663-44e5-a79b-fbd1f6abc09e,-4081,-53552
fc366b16-c3fc-4a5a-b952-3b6c7cbe51f6,3c444163-c663-44e5-a79b-fbd1f6abc09e,4081,82578
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,7072c73d-bc61-434c-97a1-4e4b37290491,-4729,-58281
75ced753-2e4c-4ee3-a5cf-95bc54a4f245,7072c73d-bc61-434c-97a1-4e4b37290491,4729,51858
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,3e3e096e-7e3f-43eb-adb2-45d79ff1ef9f,-4677,-62958
c1a043fa-2648-4b96-9fc1-3630359cfd86,3e3e096e-7e3f-43eb-adb2-45d79ff1ef9f,4677,24079
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,aa57ba6e-bec4-46a6-a5a8-050c9f1b014f,-213,-63171
bf162a5c-fddd-4623-9514-fd138172d7d2,aa57ba6e-bec4-46a6-a5a8-050c9f1b014f,213,92600
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,ec6088cc-9fb8-4ce5-b910-a1fbb300362f,-6188,-69359
51ec0937-1318-4556-a2a3-8e303d3c9a38,ec6088cc-9fb8-4ce5-b910-a1fbb300362f,6188,102562
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,b9750a66-e36a-44cd-9de3-ce904729ef96,-795,-70154
46391c1f-d614-4457-b6bc-ca1d5dad78ef,b9750a66-e36a-44cd-9de3-ce904729ef96,795,58684
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,dcc25776-480a-45b1-9e6a-697aaf208a81,-3344,-73498
1abbe08d-0bde-4efa-9403-5d835f0210e7,dcc25776-480a-45b1-9e6a-697aaf208a81,3344,13350
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,faf3eff4-5dc7-4407-b181-c0165698f1b1,-9996,-83494
7117585e-4646-4498-b79a-ff361c5e1f47,faf3eff4-5dc7-4407-b181-c0165698f1b1,9996,52193
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4c80ec50-db04-4e87-bd68-e037078a660c,-3997,-87491
1f037afd-db49-4bfc-9760-aeca9dae395a,4c80ec50-db04-4e87-bd68-e037078a660c,3997,30943
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,f1b588d0-40e9-42a2-a5a8-6a55d466e7a2,-5826,-93317
f86d20ea-3a47-47bf-bf4b-0d9451f494df,f1b588d0-40e9-42a2-a5a8-6a55d466e7a2,5826,43157
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,8fe3b3b2-558c-41cd-bf03-818c4b5ecca1,-3361,-96678
efe16848-6991-4b32-a7ae-fc874db4c7c7,8fe3b3b2-558c-41cd-bf03-818c4b5ecca1,3361,96051
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,41868523-45da-46cd-a924-ca0dcd997987,-176,-96854
53652574-0dc7-4522-a688-04c257eaa250,41868523-45da-46cd-a924-ca0dcd997987,176,51157
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,f2f33c6c-86ae-4ba2-8cf1-ca5c650a31b7,-5990,-102844
e8d794a1-d674-4e03-9fff-5b1fb85b74dc,f2f33c6c-86ae-4ba2-8cf1-ca5c650a31b7,5990,27643
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,730aabb2-8530-40de-a3c5-75ab37b70ef5,-9114,-111958
1ddbabed-47d7-41d9-b23a-13d6a5ee5c0a,730aabb2-8530-40de-a3c5-75ab37b70ef5,9114,12924
0c3d249e-fe1d-45a3-b314-f4615ec99c8f,23bfa6ef-037b-465c-810a-3e143f64cd5e,-5895,-117853
