id,from,to,amount
36e83852-7b37-4db6-887a-0f2a3cc845d6,78ed5e44-64fc-490c-b4e8-4684515fb0e7,7c31a0f2-f7c9-429b-8b26-62d604ab0cdd,2348
228bddc9-b00d-4fbb-9901-49e9fff338f9,78ed5e44-64fc-490c-b4e8-4684515fb0e7,3b5f3c7c-8605-49f8-b56e-ad7543065723,7886
67f1f92b-a9df-4dca-bf3c-f38154af7c10,78ed5e44-64fc-490c-b4e8-4684515fb0e7,8c018916-8294-432a-aa1e-103314a91b6e,3128
96afcfa2-806a-455d-a278-c1ba16ef5fa2,78ed5e44-64fc-490c-b4e8-4684515fb0e7,7bad4392-7491-4379-803f-e7625ccc9847,7148
90547799-2b4a-4ad2-a53b-8d1814e7d83a,78ed5e44-64fc-490c-b4e8-4684515fb0e7,00fc165f-718f-4d3b-b0a8-eedb41523005,839
f260725a-c548-4d84-8066-f0656669d06f,78ed5e44-64fc-490c-b4e8-4684515fb0e7,4eec3ac6-f69c-4aaa-ba06-aa4f746fe203,7787
d732ea48-1a5f-400b-8e61-e360ac4d7c47,78ed5e44-64fc-490c-b4e8-4684515fb0e7,53bb63e3-2599-4ea7-8f04-6dc40b387cf0,5025
96ebbfeb-f744-41a2-b024-4af3fc56a662,78ed5e44-64fc-490c-b4e8-4684515fb0e7,d38da805-bef0-4dbf-86d9-836b30dea03c,3546
60ffc466-e99c-4e61-888b-5695e6b06cc2,78ed5e44-64fc-490c-b4e8-4684515fb0e7,09ce247c-c4e4-41a5-98f6-7a0165d93043,5359
2d2fb516-8c71-412e-a647-f50de95a7e3d,78ed5e44-64fc-490c-b4e8-4684515fb0e7,e8a4d0a1-1758-4665-8f2d-741be086ca12,6527
5ac62451-895b-4ed1-bc47-d102516ec6cb,78ed5e44-64fc-490c-b4e8-4684515fb0e7,73ba79f8-4c48-4cc0-b0b4-54d4d057ed5c,4255
ad586836-33f5-42cd-91d2-91c0ecf00d42,78ed5e44-64fc-490c-b4e8-4684515fb0e7,070e10b1-f9e0-4c59-8d45-1dcb0619ad7f,5219
6c3c6931-66e2-496e-b407-ccdbf602b4ce,78ed5e44-64fc-490c-b4e8-4684515fb0e7,2e38cd59-d14a-44e8-b323-38442d8d744f,7825
f9a38a8e-1084-46d2-809c-3d3ecfc4976c,78ed5e44-64fc-490c-b4e8-4684515fb0e7,70197de0-8fda-476b-b201-3fa6dc3732c7,7489
e627bf96-ac3b-473d-a3fd-1cc695d59cd0,78ed5e44-64fc-490c-b4e8-4684515fb0e7,9af00b4a-f35b-42d1-ac9e-4f0e27321b92,6470
132ec7eb-7f64-473d-9988-11c3601915a4,78ed5e44-64fc-490c-b4e8-4684515fb0e7,adf8fc74-0e18-43e5-8720-4e3b23768d71,7673
529f5afe-d784-44f1-97ef-7ce7b20424a4,78ed5e44-64fc-490c-b4e8-4684515fb0e7,4e98c6b3-4991-4355-bb84-93eec4babfd4,1710
30491bf2-fcaa-45e2-a4be-2f9316ac855a,78ed5e44-64fc-490c-b4e8-4684515fb0e7,aa46f009-c8e6-4ec9-945a-4eae21172e54,6379
5db42eb7-b113-4868-855d-a3e03eb96444,78ed5e44-64fc-490c-b4e8-4684515fb0e7,860f4f21-12e7-489a-8818-2a91cde4c628,5330
41b67859-1b56-46c0-b6f4-5d56ec90f6fb,78ed5e44-64fc-490c-b4e8-4684515fb0e7,c8af0db2-51db-4cd6-8b45-2ef1475c76a8,2041
01c9c2fb-57e2-4d8a-81a9-073063e9c850,78ed5e44-64fc-490c-b4e8-4684515fb0e7,1a7a04d4-4087-41af-be91-63c98a4e8a2c,2430
a991cb3c-6391-4aeb-85e9-2c002f615283,78ed5e44-64fc-490c-b4e8-4684515fb0e7,32d10329-4534-4941-bfdc-ac8cd64e2f6a,6110
d06ff49f-d94e-4ca8-a48c-6ebe9c3d9575,78ed5e44-64fc-490c-b4e8-4684515fb0e7,41db3fb9-2735-4a1a-a42a-8caed508eb31,3832
c7adc7ce-aae1-4530-b4ef-4b12eb88be9b,78ed5e44-64fc-490c-b4e8-4684515fb0e7,5cc4684d-ce47-4c17-8e28-3328f6b6522f,7411
6c4a3f75-5592-4751-8143-f4826f835c9e,78ed5e44-64fc-490c-b4e8-4684515fb0e7,161c284c-2c11-4559-9fe8-ca7dbdfe8dfa,1402
2f95592b-1d70-4d30-a1f7-03a544a52a09,78ed5e44-64fc-490c-b4e8-4684515fb0e7,b46810d9-214b-4b38-a825-f8e609d1ed3f,9678
6181d353-a459-4f75-a106-f2bae6500d52,78ed5e44-64fc-490c-b4e8-4684515fb0e7,f49591b2-4e64-4e71-896c-037fb2cd1397,3285
2ac5b51f-38c7-4972-a905-28946ebdf6dd,78ed5e44-64fc-490c-b4e8-4684515fb0e7,de0999dc-1614-4396-9f23-4547a213b7cb,6853
e88da93c-7b5b-4b84-9cb7-aebc57830f4c,78ed5e44-64fc-490c-b4e8-4684515fb0e7,5c6caebd-90e3-4e11-8469-eb51cabb0246,1554
1415787e-f149-438b-86aa-0f963cc8b323,78ed5e44-64fc-490c-b4e8-4684515fb0e7,94412eed-b658-4115-94d2-553ba0f8e092,1935
b6132dc4-ae87-4ddc-ad66-4b702593e7bc,78ed5e44-64fc-490c-b4e8-4684515fb0e7,8f2d354a-8dbb-47ab-a2eb-d9d4b413461a,9057
d7822d3d-3229-4787-8ce2-8502f1c282a2,78ed5e44-64fc-490c-b4e8-4684515fb0e7,947a9598-2e77-47bd-8a01-364c9260a250,9736
128e9fff-411a-47b3-9c70-cb69d0d4e1df,78ed5e44-64fc-490c-b4e8-4684515fb0e7,017b0562-0234-4fd5-9978-12a7279f4a07,9459
75912a53-c7fb-4225-94e8-558c385ace6a,78ed5e44-64fc-490c-b4e8-4684515fb0e7,54687d75-40c1-49b1-b235-f0413b2bf40c,4140
7a336371-f7fe-4ee9-86aa-4ab9c5b13248,78ed5e44-64fc-490c-b4e8-4684515fb0e7,a53dd40b-d9ee-4860-8d3f-1dbe8f07a6d9,8619
94aca764-c11a-4973-a67a-b488bba080d4,78ed5e44-64fc-490c-b4e8-4684515fb0e7,34a267bf-10e6-45b4-bc5d-b6405a1b4adc,4186
9ecc5c43-e588-4ad2-8d2d-1e163e872b66,78ed5e44-64fc-490c-b4e8-4684515fb0e7,00313356-71d8-44e7-94a0-2e2d54b159bb,1718
d2934753-1fd1-4d42-8d08-ddae630f307e,78ed5e44-64fc-490c-b4e8-4684515fb0e7,84ad6a8f-0487-4ade-b9b8-04369a28e3b9,6298
41c2bff3-bc94-44cf-8842-3c8ebe86e6be,78ed5e44-64fc-490c-b4e8-4684515fb0e7,2a0c28f1-bd31-4e3e-9c99-0da32f0a1a94,4107
078983ed-0c03-4d31-8766-817a63099670,78ed5e44-64fc-490c-b4e8-4684515fb0e7,207d3e81-d910-412c-af04-c31699ee5e95,6511
62e60fbb-5d5f-499e-8a23-0179e1c0249f,78ed5e44-64fc-490c-b4e8-4684515fb0e7,bf4b6113-5cb4-4e46-9b92-2fcbacb8a163,7708
2eeff957-770a-4cad-a775-bf31bc22c051,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,792910d6-9d89-4bed-ae3b-9f641208e48a,7605
64b2e84c-1edc-4d06-bb5c-7ea78fcf8a0b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,63c5d145-f4b2-47f3-9602-b07880963324,1661
6c51dc52-8ce0-4e08-bec4-3bf93d7d408f,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,33582ae7-5b1b-4ad9-98e2-cfe82c37a16c,2819
30ff24e1-152d-4025-8a3a-cf5e51a8feac,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,32bebb86-e5a3-4c2b-80a0-2e05aff8abe3,7915
397d9d4b-f921-4750-bd7a-0b51fbc910f7,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,005ca32c-f4e8-461b-a931-a1c0541498b7,6894
f2636021-696f-4e44-9869-ee4ffbe0ac29,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,e87d86b2-5a61-4b93-ae32-06e119ae2c54,7840
ed1ab884-d3ea-4533-a0a2-341684f9333c,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,74827b99-06d6-4660-8fdb-0e10b5275ce3,8361
dcb917f4-0d78-4d8f-a17b-1bce8077a516,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,5d3ddbcc-df26-4cb2-ba07-9cea47a1789d,3244
d2a56176-3552-4591-8e7b-844fd393b0a7,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,9e98b901-532f-47e2-a161-3bd62a199d39,4072
63a30517-5b97-4c37-8d3f-531ba125519e,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,f9f65797-3b09-4abb-bb06-3a5f2f1bb55b,37
42bb85c6-a992-4f52-a4b4-0942d1e97d06,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,4f649ae2-14ad-4584-9569-37b73c00098c,6209
e886bd6a-d12c-46c7-ae1a-9caf054ae0de,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,7af418d1-09cb-479a-957a-c06bb4926ca2,5936
2aafabb2-0cc6-41e6-a921-a116a0ae6148,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,3092cc93-a60b-4a2b-91af-e22ead802de1,1298
f4d71ba3-6bac-4332-96f8-a889b2fd158b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,58fa02d0-f26e-441f-a83b-f4ccc9954b8e,794
7e6b907a-20ab-48ad-b92a-76d4bffc7c6f,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,a15701e4-ab55-4a57-82f5-723392fe836a,9752
e9a98f61-a624-43ac-94bb-7311da7ecb50,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,1f70142c-846e-4757-9946-73320ef0029f,1536
45fbe23f-3db6-46da-aa16-24ead1d22fd3,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,c0db8da6-69bc-4e25-8b40-1494444e6934,8437
8b4aa3d0-d99c-42de-955a-5e40cda562f4,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,64e03334-087d-45d5-9de9-c33a732588e6,3200
7977de04-e928-4e5f-a277-bae9bd155553,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,ffa357e9-ec8a-470d-b081-37b2b6d70709,236
07e586f5-6ae5-4536-8ddc-6f3728bdce3d,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,4a17ea2a-a5c2-4126-a199-772e191d7fff,8539
cbd1e6f7-e51a-40c6-add1-208039c4784e,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,463e97c8-a6e1-42d3-9be4-6bc3b63b1c02,2950
1a29a346-1228-462f-84eb-1f625561467f,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,d05a71da-3854-42e7-8a8d-ceeceb1d34bc,3533
b69fd390-b8cf-499e-a6dc-0e18d77494ab,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,bc62cd9e-41ac-43d6-932a-377b16e4e375,4844
78e861a3-4dc5-4b25-a279-06083a60b3bc,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,1c78bb03-bb89-4d04-8065-97609d4967a3,6418
5d0273b5-4080-4f0f-b87a-3d427a6314e8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,902d5268-c106-4637-8baf-f32595021d16,383
0578a485-1b01-4e96-83b1-90d6fc1196c2,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,fe5cae81-a525-4dcd-92e1-dd36850f2950,4044
2d4be269-f3b0-4ea0-9758-41d1536d4637,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,44d12574-363d-48d3-a76a-b24c6df752e3,4666
76726c51-ad6c-44c0-ace6-d06892813d50,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,f48ef744-6816-4a13-bdfc-5b816af812bd,944
9211b44f-7c4a-48e4-96da-5a3abf5291e5,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,ce74e5f0-cc62-4a5a-adbf-48cfc947df76,7862
edd69051-82cc-4da1-a7fe-fcf6fbc4ebd6,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,75e636fb-9b2a-484e-94bf-4bbce315e135,2150
c0c780f4-ada1-4a4a-84bf-21c619748cdf,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,05bc0be1-5bbd-41c1-bbea-9895dce0fa46,6604
36c30e67-8016-40b6-b334-65273a379ba0,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,a336066d-7a7e-4990-a50e-63484b33fa26,5025
4c2e4723-1122-4504-a07b-b371ac1a8898,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,e9784621-524a-4753-a48a-801494b9de5d,3742
a4d55964-aa0b-49c5-9d06-06d516d7a25b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,f37e279f-5999-4cdd-a606-6140d50ba0f1,3239
54c06199-6b48-445c-9d90-0854897bac62,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,7bc73dc3-2be7-4378-8c4d-79477ef14734,6043
9cf8be61-4d87-4bc8-b440-e8ee871b7cff,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,065914fd-7d56-40d9-9b6b-6e9325149002,7551
339768ec-43d5-4cd9-9f7a-e5a1409b1a26,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,ac1ba7e3-1122-41e6-bebe-29de6341e6c2,1192
e4bc08e4-4e24-4155-af72-a2ccd9448898,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,2b5892b0-595d-4ec9-85de-b4cae78adeb3,8100
ca3b4f35-dcc9-498b-9006-e2b20fb1326b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,bd861ef1-7acb-4635-a75a-a2aa727166bf,3033
04d9409e-2ad8-4210-b584-e18eb84fdb18,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,9fae8da0-51e5-4924-b455-3689606618a3,8378
f206261b-1d08-492e-9005-e741c81e84dc,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,9cecae6b-8250-4d8d-b824-fe0cdb6178f7,7348
28d8d8ea-db9d-40d1-bec9-3ac6a92e933b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,f462da73-411b-4af3-bfd9-f54228eaf128,6610
8ee3526c-806b-4f1f-b729-c6dafb321b0f,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,b057a1ff-af51-4c63-bf0b-329074b97212,7707
58b3d888-12a1-4ef6-82db-464e35ca02eb,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,5bc2582e-7a01-4e43-a2a7-a4edf977a54e,3881
1a820e93-b50e-4569-aa1c-17bf37ae014f,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,5b07f925-9cda-4c30-952a-29f70efbc029,6458
3d4198c3-d190-4f24-b7ad-ac34276f46cb,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,c29340d0-98c3-4296-8580-393df548518a,5893
74f36f96-199b-4630-8083-5e4c4cb7fe4c,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,03c25783-d3fc-4cc4-9760-02e375afd110,8288
f23f4566-c9b0-4839-bdac-36520b658481,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,c8988742-80a9-447c-a974-e125e4fbe7d8,219
ca2905dc-0396-4fb9-8ad5-c2ca510ec13b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,a0b589bd-1414-475b-8d5d-adf129780b4e,9008
ead6a01b-f66a-48ff-b619-f57778110606,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,11e986c8-bffb-49ee-830f-17d9db3fd188,8323
6817bad5-9331-43c9-91b0-be0d2d85aed4,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,8189318a-83fa-4645-9d40-d92fcd52bdd9,3298
0e4b911c-adb2-4d94-baeb-e05b29c13772,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,b15ff0cd-772a-4dbe-b4f6-6535f62116ab,7685
90f2b914-b9a4-4de2-b17f-39f0accfde31,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,d5551a82-525a-45a8-81ac-f52aa0328421,3686
4fdc3a3d-c816-4e72-856e-babca8c19d72,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,76208449-f510-4a1d-9792-9b717566076c,6811
2cd5ed3b-0fcb-4b7d-97c8-6c44c78a25b0,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,9a269015-3330-4845-8d95-105e2b03f68d,6128
1a91ff19-16a7-4268-83c4-400011184d1d,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,af85d24e-fd9d-4992-bd13-fc72920e09fc,9786
e47fb76d-6068-456b-873e-0b46631341e8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,bb3c200d-4bed-480d-8f5e-6d8518492383,7286
93b3c84e-5489-4ded-a286-c7fd4bc4d47d,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,b11f344c-6345-48a5-918b-6a72c44b3941,8741
2d6db315-2d5f-4413-b252-d59616a20592,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,ad29a728-686f-4287-a7ce-782b1c08b4b6,373
c2bafbee-b2cf-4af3-bbb5-983f88fd22ac,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,a517e23f-23ca-4548-a29b-aba0f5cfdeb2,2156
5b6ff6f1-1711-4f71-b01b-3b9229796e94,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,848abaff-00ed-4d2f-bc80-bd1575008329,576
31c973d1-e0ce-452f-ba13-db28bc9cdad8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,e9427515-2bfa-4566-99ea-9f0c739763ea,9102
1488b2ef-cd21-4d9e-a3bc-ba7590ea17c5,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,09d61fdf-bf77-455a-82bd-bbea548af5aa,5504
70bea33e-592b-4585-acbc-6838e3cf3387,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,295cc0fa-8351-433e-85b3-92c870a1ea76,4562
60987c69-e70f-49be-b68c-54e500b100c0,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,fd86a5be-8150-4c54-b97b-cf3ed9910df0,8955
6e3bef7f-48a6-4806-8c8c-65511576c288,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,4491a54c-6dc2-4c3b-a36a-0da513edbeec,5678
91b66108-cb09-4f26-8ac3-56eeb488f881,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,86ef1304-85ed-4a13-9c28-dfbe005b9170,8188
13999b63-f5c6-4b2d-b238-6c6ea47e01a8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,5e04d993-184d-4a78-bb3f-384e17ea858c,3636
b7babf5d-af16-41a9-ba08-13f9d006905d,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,a46b38e0-bcf1-44a3-b84c-36dd84918aee,640
1705d369-c7a4-4f33-b7af-594a40fd0be2,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,39274546-9dd5-4f7f-ae6a-e6da65f7068d,9061
71750f2d-cb65-4988-8771-527193a43b73,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,37b390bd-f6bf-46c6-857b-b3d86e7dca49,6626
d0431515-c36e-46be-8e03-2e941c5a7c5a,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,73701df3-6b8d-42eb-b8c3-270a11b9a576,5918
171afbf4-ced2-49ad-9cdd-d3861321ddcf,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,2bd0023f-a595-4b37-a806-50abdb0558fc,3148
fc83810e-1618-4d30-922f-f36bdf1e3864,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,d36702b0-b2f8-4d2a-832d-a3f100d05995,9272
992162aa-5aa7-4d23-b80d-03f61e074287,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,2196d207-5e2d-4619-9912-d3d80c6d158d,7051
ee6712a7-8675-4a6b-9e80-f1a855957c5b,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,696f4b71-c077-499f-b5a5-a42c2fa4f01a,7696
d8ad5c0a-0bd9-45e0-88f8-a6ce06e0bbd7,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,d8596fd9-260e-40ae-99e7-c4631a4b66f2,9355
f92cf339-ac53-4ac9-b58c-b6264062d904,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,00e6bf8b-89dd-4ee7-adf7-2536c3c0ef2c,2671
4a480601-24cb-43d9-bb30-23959e47097e,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,ee03b05b-1684-498c-bda9-dabcc348ed4a,7558
b32a45bd-a7a3-449f-9331-d7ef9014cbda,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,486cbcea-dbe0-4a32-a493-2f7fd1cda579,6672
c4a8cf3e-4fb1-481f-838f-53ef3745984c,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,61090416-538c-4926-b02c-d4bd814b8e10,106
a96e7e5f-e73d-42da-ae51-f669b6612488,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,188c9460-8c44-491d-9fb4-dc8c76b163bb,1511
3f0318c3-f1e0-4576-b5c8-d3c54991c9de,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,acfac0e9-6db8-4d8e-a53a-87803982bf31,6893
5b9742d3-fe18-4237-a414-e36b53927e0a,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,9760535d-fb0b-42a6-92b7-07af169b3941,9078
361e0c2e-f1ec-497d-8110-1dd153f19191,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,4fc58951-089c-45b5-b4d7-9350fdbcac0e,2229
670b3777-9a42-4d87-ba86-55a653cd9012,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,40e130d5-de90-40cf-8c67-01c18e1c7c25,3781
fe77a264-5145-43fe-a1aa-857dcd280a4a,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,30df8bef-9e58-44e1-a953-6e1945d1d3e4,7036
7dd0bfb6-1447-49c7-af28-82456db3c345,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,5cfdade3-09e0-4378-bb28-a6a01d0f7837,9670
94732108-f07d-4552-98b2-8cdf8cc3a01e,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,345604fc-9501-46ac-87f3-22042af24afd,4098
508fdbc5-5ee9-4cee-8b2c-fd1c8b0def84,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,329ca7ef-064d-4f36-b71d-2e64ddb7a403,5194
d3b2bb54-ea12-4409-b0ec-b3787ee373d8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,23185595-7f62-4ee0-bc83-0453523411b6,1575
7050300d-9e37-40c2-9096-f381afdf745f,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,95b03e10-86a4-4d7f-a00b-8b0889f4f372,3756
70801aee-e764-468d-be3a-f2638c19208e,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,efcaf0ad-b651-4730-8aa1-c951683aa9dc,4013
39d67f08-a1a9-4871-8bdb-4439bfb48ebf,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,90a66180-c040-4dea-bef1-6cdc4e738a44,7066
f3163f97-bebc-4c09-8c80-68fe7fc14759,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,7a9cb321-b122-42c4-9559-92b3354f1a93,9697
631f5a08-5365-4706-a30a-b951c723bba8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,feb5882e-6f0a-4e4d-b492-fb28e4402867,2765
31052660-b21c-40b3-98f8-ddfbd0e925b8,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,4cda14ee-655f-4fbf-88dd-162384f035a7,916
573ac259-fa55-44ce-8c55-f2cd769b9d58,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,cc7278d5-c2cc-4e8f-b2ae-0c08cf1c69a3,5591
2d3c2e5c-8a81-4843-ab1f-6706185c86dd,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,f4776f94-6f29-42c4-a5d7-4718d14ee178,3713
6ed577be-5978-41a3-aaaa-365f0f7d622e,37a7a527-25c4-4cf3-9ee2-66092f4a2a98,ae973c1d-8133-4aed-b649-d400fe71bc32,5255
b1dac7c7-d489-4b7f-8765-81d79d86443d,c6b7824b-151b-46c4-9ebf-bb59065c1573,686bfa54-99cb-4ed7-941d-aef7f92e3287,1306
a5956cbf-037b-412d-9de6-19c8a62b7287,c6b7824b-151b-46c4-9ebf-bb59065c1573,80278314-555e-455d-ad94-9319fd01593e,2827
0518a052-a80a-45a5-8550-bedb99257752,c6b7824b-151b-46c4-9ebf-bb59065c1573,18004551-1c57-462b-98d1-afbbe4b87957,398
696c24dd-8ba5-4f2f-862b-6428e14aa995,c6b7824b-151b-46c4-9ebf-bb59065c1573,a90644a3-6f55-4b5b-9157-7e70bde70a6a,8780
ec2afaf1-5e8a-4574-828e-8756ab26bbf9,c6b7824b-151b-46c4-9ebf-bb59065c1573,19afacf7-8a1d-4e66-958f-e6ef39d89297,4287
c5f72252-32a4-4c12-a829-6254f5888426,c6b7824b-151b-46c4-9ebf-bb59065c1573,00ba51df-8c08-490c-b450-af5911b63282,9121
14676a08-d6b1-42d2-94e4-c77a6f2684a2,c6b7824b-151b-46c4-9ebf-bb59065c1573,cb27a9a4-a078-4ced-adaf-949814d1331e,3642
f25d43ea-b5a4-4213-9510-2bb117c6a769,c6b7824b-151b-46c4-9ebf-bb59065c1573,6d1453eb-24a3-455c-89be-613e8fb3e1d7,9969
1e43c810-682a-4762-936f-afba12c93790,c6b7824b-151b-46c4-9ebf-bb59065c1573,3b4556bd-83de-49a5-907d-d51896bb3434,2900
cee8d82d-42f3-4e61-a939-b34710097d99,c6b7824b-151b-46c4-9ebf-bb59065c1573,a5848464-8072-4281-affa-45a1ddac69b7,5086
9b707047-acfb-4c88-925e-d4c298793ad3,c6b7824b-151b-46c4-9ebf-bb59065c1573,dfde952b-8df4-4bfd-9499-6bdc81415c4c,1337
eeac3cbc-4bb1-473f-873a-9d49af7fe13d,c6b7824b-151b-46c4-9ebf-bb59065c1573,731ff88a-d82d-4ff1-82ed-c0f5e9dc38f5,5311
bcc98fa2-f046-40dc-a231-1c9a4a291e26,c6b7824b-151b-46c4-9ebf-bb59065c1573,60da8b8d-b89d-4f17-9413-f80014634372,201
04d68415-d54d-42fb-a638-91f21cc94a64,c6b7824b-151b-46c4-9ebf-bb59065c1573,590f0b8d-ff5d-4cc6-8ade-338b92007eef,4517
9d87a3ee-594f-4120-87aa-abf072b1e236,c6b7824b-151b-46c4-9ebf-bb59065c1573,9750450c-6bc1-4d17-824f-e07889b56af4,7565
1df66f37-a049-467c-b211-db56170a86af,c6b7824b-151b-46c4-9ebf-bb59065c1573,a8fff8a9-5975-457a-9c47-4911fbeb0979,6670
8e13e57a-6cf1-4188-87e6-ed54a4ed7a5e,c6b7824b-151b-46c4-9ebf-bb59065c1573,e1a47ecf-b5e3-4463-81df-237f282dab35,2673
af984f13-a008-4e9f-a93a-a4d44fc6bdec,c6b7824b-151b-46c4-9ebf-bb59065c1573,3c632ac8-cb35-428f-91e7-fc368ffb8682,5517
89e74fe0-b9ca-43fb-9113-83f8e7d1913d,c6b7824b-151b-46c4-9ebf-bb59065c1573,ac179ceb-4bd6-488f-b15b-02b2655628ca,9179
5ecf0941-cf11-474a-a758-3374b139d519,c6b7824b-151b-46c4-9ebf-bb59065c1573,5dd1fe86-c847-4827-8e8a-8ce73fddd194,7914
4078d595-7146-4632-81a3-2a4075d4242e,c6b7824b-151b-46c4-9ebf-bb59065c1573,c3be060b-a792-4698-ac4e-9e0ded0adb08,5881
98b49a97-d3f9-4e6d-8a21-12338bf64c2e,c6b7824b-151b-46c4-9ebf-bb59065c1573,d19593da-4036-4c67-a1bb-3f5464249b30,7086
45a252c5-aaa7-47c8-9b32-2018c106ee3d,c6b7824b-151b-46c4-9ebf-bb59065c1573,f5efbd86-637b-433d-8693-698ded173628,9123
