id,from,to,amount
a1d86cf6-17d2-4367-ab78-73c563e10d07,6f370565-c754-4b8f-8e44-32f115c58049,a5ab5733-144a-4613-b4a8-4ab9887a65ab,3618
1231627c-ba90-433a-823c-6c7caf0fb654,6f370565-c754-4b8f-8e44-32f115c58049,6817cfb9-1348-4523-8942-7ce71c8d0505,119
dc552851-82ba-4b37-ae91-a54ddf694041,6f370565-c754-4b8f-8e44-32f115c58049,9408ea45-0a15-4c9a-a983-1319cef85b9b,8713
89ec8a82-f49e-4cd7-95c5-6d1117bfa0a0,6f370565-c754-4b8f-8e44-32f115c58049,469f0bef-fb4f-44f8-9adf-dd8e52e4a772,7833
4dbbb675-52f4-4dc5-a563-d45590bea24f,6f370565-c754-4b8f-8e44-32f115c58049,ca1f7fca-b00f-45d3-a3c2-2282c6ba4dc6,8552
19e79f66-995f-4105-9774-ed99fa5455b8,6f370565-c754-4b8f-8e44-32f115c58049,5f686af1-c2ee-4498-b3c0-af3775e5d313,1498
65bf5388-b114-42d4-bd3a-b9f4c649d686,6f370565-c754-4b8f-8e44-32f115c58049,abc941a2-a20d-439f-a04b-ee4478f3bfb6,9262
e913820b-8dc6-44ae-a332-93a3ab917b06,6f370565-c754-4b8f-8e44-32f115c58049,f9c9fad7-1d99-434a-84f4-34c3000547af,6233
165410ec-baaf-4d1b-aa5c-f47c152758e3,6f370565-c754-4b8f-8e44-32f115c58049,a38e5224-3286-4280-af18-72cde5c56ba4,4814
a61fcb09-3dca-4c61-8fd9-00b260496c40,6f370565-c754-4b8f-8e44-32f115c58049,6747b189-bd07-4b88-9aab-3964687345ff,2511
09816866-1c3b-42e7-b09b-eebe320dfbd4,6f370565-c754-4b8f-8e44-32f115c58049,6310e990-ab9f-4579-ba23-b5a3abfb7401,8219
d3c86eb7-5a5f-4fb9-be4c-3230d77efeea,6f370565-c754-4b8f-8e44-32f115c58049,19cbae1b-aab7-453a-aed9-7fce5e8f1c68,487
a472041d-1dd8-45dc-a1de-58f4e41ae7f7,6f370565-c754-4b8f-8e44-32f115c58049,bb5daf69-5654-4e82-bc1b-df99130053a9,2192
d45b791e-1a73-4e9e-a28c-ed862cea6053,6f370565-c754-4b8f-8e44-32f115c58049,24b6bcb9-31e8-449e-abb1-1cf5790c11a4,4537
1ba0f66f-2793-4355-bddf-5442e5353575,6f370565-c754-4b8f-8e44-32f115c58049,f721c9a6-49b3-4f38-88ad-7171ed80c59e,8633
648e45bf-78a6-48b5-b2cd-8883b4d9d45f,6f370565-c754-4b8f-8e44-32f115c58049,5bf2e242-1a0c-493a-9a64-ae25a91e3e28,7595
8645e632-36ac-465b-bc66-50004f04ece5,6f370565-c754-4b8f-8e44-32f115c58049,f42b35cc-f295-42eb-a2cc-e059ab181c7f,9316
f3b684d8-eeb6-4bb4-b300-1d407d1871ea,6f370565-c754-4b8f-8e44-32f115c58049,ee2d08f9-02bf-4cef-9c8b-3d88f9ed40f5,9668
e498086c-1213-40a1-8925-3c1f85087535,6f370565-c754-4b8f-8e44-32f115c58049,ffe61e67-3d18-4401-9f34-b7353dda6e80,6678
86a1059c-5709-43ff-ad92-70c303644f65,6f370565-c754-4b8f-8e44-32f115c58049,377cab2c-c084-41cd-89b7-f5444d488380,2723
ed99e935-b565-42fc-9adf-c24def9f9bdc,6f370565-c754-4b8f-8e44-32f115c58049,ab58bb01-77e7-47d8-be15-00ad83378143,7922
e1e9bff0-34a1-4be3-8d31-5541cddb6bca,6f370565-c754-4b8f-8e44-32f115c58049,c1a9d5a3-b0e3-44c7-9f9e-5fac66a50564,5377
57ea4d65-86f2-4430-8567-8fe1b51a00d5,6f370565-c754-4b8f-8e44-32f115c58049,5b2ae2b4-2015-4f21-a085-8ef8949a12bd,2438
62152e91-736a-457e-8d38-3b2261430610,6f370565-c754-4b8f-8e44-32f115c58049,7cdaf573-8481-4f59-8f1e-8e174f15d6fa,9700
675a3002-842b-4d51-b06d-408a58b37b62,6f370565-c754-4b8f-8e44-32f115c58049,a4e191d5-ce9d-46f7-86e1-12133c69b5e6,448
ac9f3c8c-967e-4162-a5e0-a7322e8ea904,6f370565-c754-4b8f-8e44-32f115c58049,97dc0557-d138-464d-a8c7-cba1bdb8076e,6530
e8a8759c-11d3-4ba9-9089-d5834d4c32c9,6f370565-c754-4b8f-8e44-32f115c58049,4e3251d8-a36d-4510-a67b-015d83d95867,8737
4bc4af13-d52c-4f40-a330-d97c1d99faf4,6f370565-c754-4b8f-8e44-32f115c58049,13417622-68e6-48c7-8f11-ca41a235fbf7,7037
7570a9bb-aed2-48a9-8c59-b2a2cb69ae3e,6f370565-c754-4b8f-8e44-32f115c58049,8d23b367-7ffa-45bf-a88b-c9a4ec2ea5b6,2365
0e13081d-8d9b-4f6c-87cf-9aafc1962c22,6f370565-c754-4b8f-8e44-32f115c58049,1abe43ef-e1b7-4371-a72b-8eacf3638559,465
0067b7d4-9ff3-42fe-9f91-af4603d72fb2,6f370565-c754-4b8f-8e44-32f115c58049,3236588c-a87e-4adb-b206-0b413811e8dc,1594
054d0c39-c4cf-426e-91c0-9bbc067f9aeb,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,0ccf8a57-ccb7-40d2-a1bd-f4265940fa46,1983
22df7e8e-69fd-4ece-920e-73023744a7ae,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,83d565ec-f8aa-4977-aa64-d2b7fb37f810,2691
4754686c-5de6-4396-994a-afa84031fcb2,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,94651a17-033d-4627-8c56-c7e935d67b88,437
3b7fd8b3-21dd-4e0e-9ade-04f69352270e,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,fc785ba4-8955-4c8d-ba94-34f38efd2129,4523
4e41c92f-22ca-4e13-9072-07b1a9b58eb5,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,2c2815d4-7cea-4170-a294-30687b364d0f,9875
6e0c0049-9a3b-470c-8fde-71d404112ecc,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,d62d94ed-0c2e-4c10-ac17-f89f6ed2edf6,531
c8618b59-07b1-4af7-9f59-7a82b6097024,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,6d14a031-b727-4a0a-869d-6d1605b041bb,6300
e4b52421-4848-4052-af06-21394d680ed5,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4c1991f0-4860-4084-994c-ef1db86c5173,6355
5ce271cd-962c-41d0-b2f3-9dc94ddd337c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,95400380-cee8-417e-9f24-25d4adc05c37,6516
1817ec75-4549-4400-bb3b-2a81a3af9a5c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,83fc918f-ec8a-4ff0-8c54-f3d5cb4444fc,5527
f72e7679-b591-403c-bb3d-49c03d49a194,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,3bd8be2b-1c5e-40e6-9b2b-c6c6868ac7fa,6934
86e6df35-e120-4bfb-af6e-09869e3e52cf,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,b96d35fd-3358-4e6c-97a9-6d43948cf138,1736
fd442d88-3927-420c-a7c3-66dcf24003b1,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,209396b1-bcf1-4a92-bdbd-94fa075c8bc1,6866
fefca298-ebdd-4a2c-ad8a-f01920b994fb,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,96f3e589-7868-4ccf-acb1-eaabf28aae0f,4738
bb84ab06-ac07-4cbf-ba21-67a45a32299d,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,05c9c992-1f77-4182-bff7-695e79ee9726,414
01716dcb-0d7e-4ea0-a8d4-b80e7bfa6cc9,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,548d0734-e8b0-46f0-8505-b8dcde90a369,90
2ae1be7b-0073-46a3-a8cc-4a57b7c9f644,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,40017b84-7daf-48bd-8f94-ba3268c088f0,9569
3c444163-c663-44e5-a79b-fbd1f6abc09e,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,fc366b16-c3fc-4a5a-b952-3b6c7cbe51f6,4081
7072c73d-bc61-434c-97a1-4e4b37290491,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,75ced753-2e4c-4ee3-a5cf-95bc54a4f245,4729
3e3e096e-7e3f-43eb-adb2-45d79ff1ef9f,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,c1a043fa-2648-4b96-9fc1-3630359cfd86,4677
aa57ba6e-bec4-46a6-a5a8-050c9f1b014f,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,bf162a5c-fddd-4623-9514-fd138172d7d2,213
ec6088cc-9fb8-4ce5-b910-a1fbb300362f,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,51ec0937-1318-4556-a2a3-8e303d3c9a38,6188
b9750a66-e36a-44cd-9de3-ce904729ef96,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,46391c1f-d614-4457-b6bc-ca1d5dad78ef,795
dcc25776-480a-45b1-9e6a-697aaf208a81,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,1abbe08d-0bde-4efa-9403-5d835f0210e7,3344
faf3eff4-5dc7-4407-b181-c0165698f1b1,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,7117585e-4646-4498-b79a-ff361c5e1f47,9996
4c80ec50-db04-4e87-bd68-e037078a660c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,1f037afd-db49-4bfc-9760-aeca9dae395a,3997
f1b588d0-40e9-42a2-a5a8-6a55d466e7a2,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,f86d20ea-3a47-47bf-bf4b-0d9451f494df,5826
8fe3b3b2-558c-41cd-bf03-818c4b5ecca1,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,efe16848-6991-4b32-a7ae-fc874db4c7c7,3361
41868523-45da-46cd-a924-ca0dcd997987,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,53652574-0dc7-4522-a688-04c257eaa250,176
f2f33c6c-86ae-4ba2-8cf1-ca5c650a31b7,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e8d794a1-d674-4e03-9fff-5b1fb85b74dc,5990
730aabb2-8530-40de-a3c5-75ab37b70ef5,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,1ddbabed-47d7-41d9-b23a-13d6a5ee5c0a,9114
23bfa6ef-037b-465c-810a-3e143f64cd5e,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,b3359586-d189-44cc-bedf-0466e1757e9e,5895
ccf1a8e3-8116-40da-8689-ca0c08e04a56,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,c786f53e-3794-49ff-bc68-b957daf7b7e7,3528
6c7e1ac1-b20a-4e5a-ac8f-eedc8a932b29,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,041f962d-47c9-4979-8bb6-503a309c9357,5579
a2ec9fb7-55ea-41c2-83d6-2ebcbdf182a5,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,b59b678b-c401-4114-af9d-6312bb771e83,8285
fd48acd5-d58e-4c45-84d4-96d5105d2188,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,0d540de0-8c90-4a38-b54b-4c8d0b9d6c5e,3044
70a11354-e8b7-4071-8e04-6c2ee73e99a3,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,2fd89f0b-3d88-48b6-ab5e-dc497d583c41,3266
452e77fc-9223-482c-84d0-a9d20d68521c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,dc16ea0e-fcf6-4ba2-b73b-bb89ddf80f18,1267
59a36337-5f50-476f-912f-653b275cf260,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,1599d8db-e237-4e17-a2d3-54826ecad6a7,7952
0ad94c1d-882c-4c61-8777-95ca10e7eea4,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,0c65d0e2-895f-4ccd-a9d7-e45d20468680,8598
324eabe0-5103-46a2-ae16-6d6b67ff4644,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,0f277d3e-3bc7-4405-86c4-b8a2d0d06665,8
90aaf9e3-900b-4c9c-a3c5-90fafc509532,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,bc150b3f-59d5-4517-9b3a-1acc1e73966d,1320
7a9df0c0-e85a-4427-ba6e-47b39e459257,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,59600129-72dd-4755-83ad-f2a039fc004d,5588
22f290b5-fd5a-4926-8c98-9a6d8dee921a,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,02a1c5db-7a0e-48ba-ad84-bb8f3422aec4,3833
671a653b-6d71-4d5d-8006-bdee28b25fe6,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,557e605c-b74a-4505-8c55-386ebc437dcb,5420
0209f98e-0859-4360-bfae-7a1c7a815691,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,bd6e304f-b208-403c-8332-d9b659a16cf8,8360
4647c99e-aa51-48ba-8840-29723c115548,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e2476166-83dc-454a-af1e-a2356ed6893b,230
c4235b3c-bdb1-48d3-8057-1ee941f0fe61,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,6536ca38-b06b-44da-adb6-9f28da7a31af,1944
dae1f180-a599-4f49-ad02-ebe3ed52199d,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,a0d3d926-8754-4918-82e9-1535fe3b1727,4525
01e7fc0a-730b-40a2-b566-9553a634b674,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,9457ab18-031f-4680-b3e8-e823db935171,8299
3245dee4-bbf9-4193-a24a-ae5ad027afc7,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,76a2e342-60a4-4546-a971-9a4921dca8ce,8230
1a0405da-08dc-4481-b908-94e38706954b,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,9cea867b-a6a1-42f1-a605-0e13c6156e06,4374
1c69ef11-deb2-4d4a-a754-11a66db3f93b,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4364d648-8e87-4c58-9162-c61d9c2beee3,9364
5d48d650-50bb-4289-83c6-b3d925e6a007,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,dcb318a3-0d30-4843-aabf-8f3a53db3b37,5483
4b0a7032-5472-4a87-b596-81ba0df460db,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,0d013106-395c-4041-81e2-731bf46df6b0,9549
22d26335-753b-4794-bc18-c4b01bb94e44,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,badaf5c0-3c34-4d52-a9da-b8908be513ee,2853
e9f7b73c-48c2-4f4b-9f96-58799eff4cda,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e653a2e6-d396-4cda-a376-dd0a68dec91e,4095
0d2044bf-eba5-437e-9b3a-54882b57c129,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,918760fc-b36e-4362-9a10-b371c7a076c6,7825
d5e331ca-ad80-431e-86de-5624eaa9f122,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4b332ee6-5ac9-46b0-8777-5f035c1dee9a,7511
c477b292-740a-48bc-abdb-4759de9aea6c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,db1ba97f-fe74-4104-a55a-9ae0140ca3de,6364
8fb9b895-a722-44a8-a253-1574eae08305,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,0cd0aeb2-7692-487e-b065-707950e6b22c,2412
44ddd882-7e8a-4254-9432-6e24cb851ae5,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,b9689cd5-dbda-4e4b-ab58-e541ea438d17,7747
c5927fec-6230-4fcb-ba45-67461f9f5994,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,8447e93f-2a74-4844-8489-43349efec6a6,4602
38f0a8c6-c5fc-4d40-a3a6-12ae5a3398d0,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,80fc2965-a06f-4789-8a89-049b1f560635,537
cc68e00b-d7da-4082-97a5-4fced6b30978,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,f023b67d-941a-4799-9067-e2dd2813fbbb,7914
3cc99ac2-7aa6-4352-84d4-e383d04e9f7d,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,1ea2f496-18c1-4d61-accf-f929b6e4eb03,2518
7744d41a-aea8-45a3-8b0f-542611140801,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,c2a789a4-c553-4bf5-bed1-0bb77364529c,479
9e0da621-2f1a-4edd-a3e8-462a9ebc4588,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,d1d31454-0387-4a77-8560-808435951766,6136
d0fa6266-6ff3-403b-a15e-bd49218599fb,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,7a286cdf-ad68-45d3-b60c-fecb3472267b,8420
96210044-80a4-4827-a496-c26e125a984b,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,73c2be08-f47f-46e4-b85c-2841c41ab992,5756
61e5cd12-5c66-4fc9-afa5-43b13e36cf3b,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,80a23e38-511b-4fc3-8fd2-aef4597f9459,9731
abcb09a3-8fc0-4631-a94d-33bcde313a92,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,d036589a-8abc-40d2-b734-58036f2ed014,9156
d376a04e-08af-4dba-936f-0ae8608f647f,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e120b62a-c4a2-453a-a807-17a829de44a4,6103
69c48cd5-d71d-408f-a250-684f47bee910,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,963e9437-44d7-40df-9038-08fdad630710,9296
f220c9ec-88de-48f7-ab24-8d94c4014ec9,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,77642ed5-7aeb-4ff0-b3ba-a170dec121a6,7402
49d60bcc-3eb6-401f-ad08-9f331887437a,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,b760a3f8-2e11-431b-8840-60232ef76797,2662
3703ba33-e038-452e-bda5-b02c1d8201f9,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,39916f4f-9e71-4c28-a4d1-3ce623b6f497,214
55d08c09-8723-47a5-888c-aeb8bbaeb6f3,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,2b8bf0d6-3d9f-4c78-b648-e3061ba904c1,9670
db36723e-7654-4379-adf2-5587dd158761,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,7d68b645-de08-42c7-bd82-f1fc1b0925ef,7630
4c2903f9-dbd4-4878-b773-9033e8d17daa,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,9e14529c-b0f2-411a-9a0e-f8deda39a7c9,2566
9a76e8d1-83f0-47c3-9223-fe9d2e5d8557,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,5f6869be-fd66-400f-9ada-76ff39619da2,9073
147a5f35-d6a1-41a6-b852-211608cb9b6c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e7f7cca8-6137-48db-a93f-fb96d2950dbd,8054
c4e5465a-a344-45df-b650-e42f25462a16,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4ef51e92-3c30-4c2c-97e4-0f5d17419885,6860
3edccf86-85c9-4dea-936c-20e18730f776,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,23d36d3b-7521-4951-8a47-af5974a18d53,4753
e5971e68-6910-4c3c-9acd-74569ceb41e0,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,a344dba9-c40e-4e5a-aa91-684cf6d91d7c,184
fb78c992-c2d6-4e2f-9e90-561677dd14f2,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,e3c3c493-9609-488e-91f8-14853c102c7a,2026
f538453a-96cf-4446-bb6f-49fee1432546,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,5e3ce2ce-5f03-4996-96dd-fa31d63aec7a,9298
79b9912d-2c4e-4857-95b2-8f0b91e0a064,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,3bd8e331-3cdf-469a-9d6b-a51d87b730ed,686
fa69e137-f16a-4ac8-bd22-588f5d567b27,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,3d65fc3f-5680-4455-957d-4555ae867965,7179
3276642e-331b-4122-8551-615d0989433c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,fe6afb0f-5dce-4fa9-b630-569183e3f2a6,4617
97d62b30-3c3f-40d7-90ad-ef92ca1df7fd,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,56d80f6d-9b36-411a-b58b-bb979b2c2434,2565
0f8589a9-7457-427b-b03a-974cb85a0b29,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,cce7d257-bcea-4ffc-a5e1-64e60b89a484,6304
0c0ca80c-dde3-440b-9072-4eb20f9cf48a,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,97d3b104-6a6a-4576-b74b-a11516d3bd8a,300
a245987e-5a0a-46fd-9367-ce8212c75e1a,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,61103502-966c-4383-9a24-bd7c15b97ae3,6174
9d5b0cf1-dfd2-4ec2-b724-7ea96460b8cd,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,f9d26156-1831-4a53-952d-0e9581652fea,5415
10728f1d-5b38-4605-aead-0ed0ab7a0250,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,9ad802a5-7951-4191-af11-7161ccafdaca,115
cff74094-b9f1-491f-81fc-d40bb841de76,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,286d9408-d606-410d-b4a2-431bd58b9cc7,3714
9c28af9b-a896-44cb-a015-283e70bff90f,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,6ddc21c2-5715-4362-926b-27cd5e04fe8d,1020
2b6e34f7-7415-4fe0-9ebb-711ca335cd6c,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,fde6c699-7905-46d0-b53e-de0a9741aeaa,3372
645fe13f-f20a-43d5-95fa-a53e669c6ed4,0c3d249e-fe1d-45a3-b314-f4615ec99c8f,4575ed62-2f8b-4beb-b52b-022134d775ae,4930
0940b741-6385-43d0-9671-e8b69441017e,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,8d39c32b-1ee9-4976-a715-a10065ff6582,3440
a1e08c72-25a1-47b3-be21-456450d595c2,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,d572327e-b51e-4695-a549-d8b2bc5167c5,8134
cbd0fbbe-a0bd-4054-9268-7bed4c69bd83,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,897c0753-8958-4fea-80d9-7dbc6a51bcfc,161
7cce6212-91a6-4e5f-8642-020277b796ea,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,3b102ddd-c510-4488-9d24-5567b5d8f8e0,5009
254da42f-f8e8-460a-90cf-8fada72b7aef,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,f04914c1-78fc-4442-85ae-d8b5bfd76285,1456
2e97d611-ef22-47de-a494-04927832d11c,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,0be10043-ede5-430f-ad0e-35a859d018b7,7016
f252acfc-1951-44b7-8bee-ef91a4072ca9,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,8f678c10-6ca6-478b-b8ec-f9d9c02b404c,5970
dc1b514c-f270-4776-8857-0f80245634c0,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,a6baca0a-c979-48f9-b7e2-8233edbad9d8,1189
5226a384-a1bd-4c9a-bc4a-14baeb03ca09,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,d623cbba-a077-4ece-8181-a734a0f69aa8,8474
a72fdca9-97a8-4e09-997c-5ec4bace031b,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,ce4e80ed-e1c0-4ac3-8935-de6d9b73d835,546
801e3eab-68f2-4b36-bd45-9dd29906dfda,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,a8b4a4bc-fb1d-4599-8007-2514dc8a8baa,2874
5a99492a-bc14-415b-a517-70dd02ba7db4,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,e27a8af6-9010-4559-a872-e0da7bfafb93,8377
94894fe8-5a6b-4b66-97a2-da6fabe6b541,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,a6e11a50-a814-42f4-8f9b-787f727402d9,4912
6f9bc80e-8cd1-43f8-863e-f33b3fbd04b4,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,52a4de1b-b840-4cb4-85aa-4e6951c3a988,5147
d7145ee9-a4d6-417f-8011-3d56335ba3cb,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,49ec2592-86df-4274-91dc-725b2c61282d,6710
05f48cfa-0c8e-449e-b68b-c4e37453dcd3,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,9a0ae242-68c5-43b6-a8a7-d64b4f417ddc,3780
082319da-399d-4eb0-88da-6a146b3baaed,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,8e5cb029-0785-4047-8319-b809c14ef22d,2584
56b3752f-359e-4b58-ad95-1ab4284fcf37,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,02883cd4-ca01-407b-8775-f1e3d0d68a10,5584
52a5f1b2-d81c-45c4-ba21-9d775b780634,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,ce5801b1-e132-45fb-b2c4-eaf744000315,6074
c08c80c6-0133-49b3-88a3-409e055ef13e,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,4756f847-ead0-41c5-912d-5302e2f1ff1a,8479
1b6d8ec3-af81-49c0-b55a-60187a74c137,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,9add1703-04b9-47e6-8899-3222317797bc,6383
c54fb4bd-29f2-49e0-bbe2-a6392ef5ffea,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,6990f57d-3743-400f-a5bb-871539f8cd16,9679
81d63037-8f78-49c9-87d6-24d6fbde0e38,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,31abaf3f-8367-4121-af2d-868213273f01,8797
85f7927e-3242-430a-ad47-5dd78cee2990,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,dc91961c-a303-42f9-af39-e5324634f098,3198
130cf929-ef0c-42b3-a0c0-37b28430060c,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,9a54d744-71fd-492d-ab82-3e7b296e1e33,2385
3f512c02-2658-4ded-9bfd-3e677a57d769,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,bec6da76-577e-4e92-b9ff-7a7dece48e1d,2959
d6dd27d9-cbab-449e-8cda-e781a191f983,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,88ce4c00-6160-465c-83c2-cb7f1de9847a,9334
e41a02c9-d8ba-411a-8a7c-7ded06f3609f,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,02ef388a-bf41-4b41-b319-bcbafac82daa,7790
80a0a64c-5c47-44dd-8341-6de3cf60714f,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,170943a6-ab30-438b-a1fd-50032a2090d1,630
98509d27-d996-4658-9476-334116c95bcd,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,2719a7d6-c81f-40c3-b717-c929eca60539,5833
1fc0e2cb-9f03-4b05-beee-f3d47b18b1fb,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,118ffed8-be2d-47a8-86ee-a66ce4202de6,9831
f75dbc5b-0954-4dae-84ee-592a4b7cb9b2,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,2b2056b3-a023-4e7e-a372-65ba79515aa9,5840
ce4bddb2-0b49-4df9-adfd-6b118d69e479,a9e37c19-e6a9-4204-97e5-e1cc13f0e23b,9f234637-011a-45ff-8bc2-9e7c52841182,5314
